"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"3747",133,5921,"M","F","Mia drank 2 cocktails last night","say","6","C",0.91,24,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3748",133,7683,"F","F","Jayden rented a car","prove","14","C",0.96,25,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3749",133,21439,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.82,26,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3750",133,8985,"F","M","Charley speaks Spanish","confess","20","C",0.85,27,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3751",133,11703,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.94,28,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3752",133,4933,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.96,29,52,"english",0,"Male","I thought the hit was interesting and the price fair",24.5183166666667
"3753",134,9002,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,2,47,"English",0,"Male","",5.34991666666667
"3754",134,8357,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,3,47,"English",0,"Male","",5.34991666666667
"3755",134,22979,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,4,47,"English",0,"Male","",5.34991666666667
"3756",134,7284,"F","F","Danny ate the last cupcake","acknowledge","11","C",0.91,5,47,"English",0,"Male","",5.34991666666667
"3757",134,11542,"M","F","Emma studied on Saturday morning","confess","3","C",0.87,6,47,"English",0,"Male","",5.34991666666667
"3758",134,11743,"M","M","Grace visited her sister","suggest","9","C",1,7,47,"English",0,"Male","",5.34991666666667
"3759",134,8622,"F","M","Jon walks to work","demonstrate","19","C",0.9,8,47,"English",0,"Male","",5.34991666666667
"3760",134,7869,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,9,47,"English",0,"Male","",5.34991666666667
"3761",134,9336,"M","F","Mary is pregnant","discover","1","NonProj",1,10,47,"English",0,"Male","",5.34991666666667
"3762",134,8220,"F","F","Jackson ran 10 miles","reveal","13","NonProj",0.91,11,47,"English",0,"Male","",5.34991666666667
"3763",134,5161,"M","F","Josie went on vacation to France","inform_Sam","2","C",0.94,12,47,"English",0,"Male","",5.34991666666667
"3764",134,6913,"F","F","Julian dances salsa","admit","18","C",0.95,13,47,"English",0,"Male","",5.34991666666667
"3765",134,8973,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,14,47,"English",0,"Male","",5.34991666666667
"3766",134,12316,"F","F","Charley speaks Spanish","think","20","NonProj",0.93,15,47,"English",0,"Male","",5.34991666666667
"3767",134,9060,"M","M","Zoe calculated the tip","pretend","10","NonProj",0.9,16,47,"English",0,"Male","",5.34991666666667
"3768",134,11622,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,17,47,"English",0,"Male","",5.34991666666667
"3769",134,6891,"M","F","Sophia got a tattoo","annoyed","5","NonProj",0.92,18,47,"English",0,"Male","",5.34991666666667
"3770",134,6031,"M","F","Emily bought a car yesterday","confirm","8","C",1,19,47,"English",0,"Male","",5.34991666666667
"3771",134,7828,"F","F","Josh learned to ride a bike yesterday","be_right_that","16","C",1,20,47,"English",0,"Male","",5.34991666666667
"3772",134,4976,"F","F","Jayden rented a car","know","14","NonProj",0.95,21,47,"English",0,"Male","",5.34991666666667
"3773",134,7253,"F","M","Owen shoveled snow last winter","hear","17","C",0.94,22,47,"English",0,"Male","",5.34991666666667
"3774",134,7985,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,23,47,"English",0,"Male","",5.34991666666667
"3775",134,5552,"F","F","Frank got a cat","say","12","C",0.93,24,47,"English",0,"Male","",5.34991666666667
"3776",134,5932,"M","F","Isabella ate a steak on Sunday","see","7","NonProj",0.94,25,47,"English",0,"Male","",5.34991666666667
"3777",134,6364,"F","M","Tony had a drink last night","prove","15","C",0.96,26,47,"English",0,"Male","",5.34991666666667
"3778",134,5033,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,27,47,"English",0,"Male","",5.34991666666667
"3779",134,10203,"M","M","Olivia sleeps until noon","establish","4","NonProj",1,28,47,"English",0,"Male","",5.34991666666667
"3780",134,4671,"M","F","Mia drank 2 cocktails last night","announce","6","C",1,29,47,"English",0,"Male","",5.34991666666667
"3781",135,24243,"M","F","Grace visited her sister","acknowledge","9","C",0.5,2,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3782",135,7423,"F","M","Tony had a drink last night","demonstrate","15","C",0.52,3,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3783",135,5512,"M","F","Mia drank 2 cocktails last night","establish","6","NonProj",0.49,4,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3784",135,7464,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.04,5,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3785",135,8936,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.02,6,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3786",135,6648,"M","M","Zoe calculated the tip","reveal","10","NonProj",0.5,7,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3787",135,5544,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.97,8,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3788",135,3536,"F","M","Jackson ran 10 miles","confirm","13","C",0.49,9,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3789",135,3312,"F","F","Jon walks to work","think","19","NonProj",0.5,10,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3790",135,3576,"M","F","Emma studied on Saturday morning","hear","3","C",0.49,11,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3791",135,3384,"F","M","Jayden rented a car","say","14","C",0.5,12,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3792",135,2711,"F","F","Danny ate the last cupcake","announce","11","C",0.49,13,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3793",135,2681,"M","F","Sophia got a tattoo","know","5","NonProj",0.51,14,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3794",135,3008,"F","F","Charley speaks Spanish","prove","20","C",0.49,15,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3795",135,3288,"F","F","Frank got a cat","annoyed","12","NonProj",0.49,16,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3796",135,5520,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.04,17,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3797",135,6480,"M","M","Mary is pregnant","suggest","1","C",0.53,18,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3798",135,6024,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,19,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3799",135,4320,"F","F","Owen shoveled snow last winter","admit","17","C",0.5,20,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3800",135,3368,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,21,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3801",135,5672,"F","M","Josh learned to ride a bike yesterday","be_right_that","16","C",0.49,22,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3802",135,3320,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,23,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3803",135,3231,"M","F","Emily bought a car yesterday","inform_Sam","8","C",0.51,24,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3804",135,3792,"M","M","Josie went on vacation to France","pretend","2","NonProj",0.52,25,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3805",135,3489,"M","M","Isabella ate a steak on Sunday","see","7","NonProj",0.51,26,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3806",135,3375,"F","M","Julian dances salsa","discover","18","NonProj",0.52,27,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3807",135,3385,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,28,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3808",135,3744,"M","F","Olivia sleeps until noon","confess","4","C",0.52,29,64,"American English",0,"Female","I would pay a dollar for this survey.  I would also clarify what was meant by contradictory--contradictory to what?  ",3.73798333333333
"3809",136,15692,"F","M","Jayden rented a car","announce","14","C",0.36,2,30,"english",0,"Male","none",4.87216666666667
"3810",136,10141,"M","F","Grace visited her sister","say","9","C",0.75,3,30,"english",0,"Male","none",4.87216666666667
"3811",136,6015,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.47,4,30,"english",0,"Male","none",4.87216666666667
"3812",136,5801,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,5,30,"english",0,"Male","none",4.87216666666667
"3813",136,9651,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,6,30,"english",0,"Male","none",4.87216666666667
"3814",136,5831,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,7,30,"english",0,"Male","none",4.87216666666667
"3815",136,14254,"F","F","Jon walks to work","prove","19","C",0.77,8,30,"english",0,"Male","none",4.87216666666667
"3816",136,4501,"M","M","Mary is pregnant","establish","1","NonProj",0.82,9,30,"english",0,"Male","none",4.87216666666667
"3817",136,7127,"M","M","Mia drank 2 cocktails last night","think","6","NonProj",0.74,10,30,"english",0,"Male","none",4.87216666666667
"3818",136,5552,"F","F","Tony had a drink last night","annoyed","15","NonProj",0.58,11,30,"english",0,"Male","none",4.87216666666667
"3819",136,7166,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,12,30,"english",0,"Male","none",4.87216666666667
"3820",136,8960,"M","F","Zoe calculated the tip","hear","10","C",0.79,13,30,"english",0,"Male","none",4.87216666666667
"3821",136,7822,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.01,14,30,"english",0,"Male","none",4.87216666666667
"3822",136,8233,"F","M","Julian dances salsa","be_right_that","18","C",0.94,15,30,"english",0,"Male","none",4.87216666666667
"3823",136,7367,"F","M","Owen shoveled snow last winter","pretend","17","NonProj",0.06,16,30,"english",0,"Male","none",4.87216666666667
"3824",136,5334,"M","F","Olivia sleeps until noon","confess","4","C",0.81,17,30,"english",0,"Male","none",4.87216666666667
"3825",136,5468,"F","F","Jackson ran 10 miles","inform_Sam","13","C",0.75,18,30,"english",0,"Male","none",4.87216666666667
"3826",136,4760,"F","M","Josh learned to ride a bike yesterday","suggest","16","C",0.72,19,30,"english",0,"Male","none",4.87216666666667
"3827",136,5791,"F","F","Charley speaks Spanish","know","20","NonProj",0.87,20,30,"english",0,"Male","none",4.87216666666667
"3828",136,4580,"M","F","Emily bought a car yesterday","discover","8","NonProj",0.92,21,30,"english",0,"Male","none",4.87216666666667
"3829",136,5714,"M","M","Emma studied on Saturday morning","acknowledge","3","C",0.76,22,30,"english",0,"Male","none",4.87216666666667
"3830",136,4283,"F","F","Frank got a cat","see","12","NonProj",0.9,23,30,"english",0,"Male","none",4.87216666666667
"3831",136,4468,"M","F","Sophia got a tattoo","confirm","5","C",0.81,24,30,"english",0,"Male","none",4.87216666666667
"3832",136,5040,"F","F","Danny ate the last cupcake","admit","11","C",0.76,25,30,"english",0,"Male","none",4.87216666666667
"3833",136,6527,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,26,30,"english",0,"Male","none",4.87216666666667
"3834",136,4298,"M","F","Josie went on vacation to France","demonstrate","2","C",0.74,27,30,"english",0,"Male","none",4.87216666666667
"3835",136,4770,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.98,28,30,"english",0,"Male","none",4.87216666666667
"3836",136,4347,"M","M","Isabella ate a steak on Sunday","reveal","7","NonProj",0.67,29,30,"english",0,"Male","none",4.87216666666667
"3837",137,18702,"M","F","Mia drank 2 cocktails last night","annoyed","6","NonProj",0.83,2,45,"English",0,"Female","yes it was fair",3.52291666666667
"3838",137,8688,"M","M","Sophia got a tattoo","announce","5","C",0.72,3,45,"English",0,"Female","yes it was fair",3.52291666666667
"3839",137,9080,"M","F","Isabella ate a steak on Sunday","hear","7","C",0.18,4,45,"English",0,"Female","yes it was fair",3.52291666666667
"3840",137,7607,"F","F","Jackson ran 10 miles","know","13","NonProj",0.74,5,45,"English",0,"Female","yes it was fair",3.52291666666667
"3841",137,6824,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.13,6,45,"English",0,"Female","yes it was fair",3.52291666666667
"3842",137,8360,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.8,7,45,"English",0,"Female","yes it was fair",3.52291666666667
"3843",137,12728,"F","F","Jayden rented a car","acknowledge","14","C",0.76,8,45,"English",0,"Female","yes it was fair",3.52291666666667
"3844",137,4736,"F","M","Charley speaks Spanish","see","20","NonProj",0.8,9,45,"English",0,"Female","yes it was fair",3.52291666666667
"3845",137,8152,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.95,10,45,"English",0,"Female","yes it was fair",3.52291666666667
"3846",137,6841,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.97,11,45,"English",0,"Female","yes it was fair",3.52291666666667
"3847",137,7672,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.76,12,45,"English",0,"Female","yes it was fair",3.52291666666667
"3848",137,6705,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,13,45,"English",0,"Female","yes it was fair",3.52291666666667
"3849",137,4271,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.05,14,45,"English",0,"Female","yes it was fair",3.52291666666667
"3850",137,11728,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.03,15,45,"English",0,"Female","yes it was fair",3.52291666666667
"3851",137,6552,"F","F","Jon walks to work","be_right_that","19","C",0.84,16,45,"English",0,"Female","yes it was fair",3.52291666666667
"3852",137,4240,"M","M","Grace visited her sister","admit","9","C",0.77,17,45,"English",0,"Female","yes it was fair",3.52291666666667
"3853",137,5472,"F","F","Owen shoveled snow last winter","prove","17","C",0.78,18,45,"English",0,"Female","yes it was fair",3.52291666666667
"3854",137,8183,"M","F","Mary is pregnant","say","1","C",0.7,19,45,"English",0,"Female","yes it was fair",3.52291666666667
"3855",137,5752,"F","M","Danny ate the last cupcake","pretend","11","NonProj",0.81,20,45,"English",0,"Female","yes it was fair",3.52291666666667
"3856",137,4280,"F","F","Josh learned to ride a bike yesterday","suggest","16","C",0.81,21,45,"English",0,"Female","yes it was fair",3.52291666666667
"3857",137,3624,"M","F","Emma studied on Saturday morning","confirm","3","C",0.81,22,45,"English",0,"Female","yes it was fair",3.52291666666667
"3858",137,3904,"M","M","Emily bought a car yesterday","discover","8","NonProj",0.81,23,45,"English",0,"Female","yes it was fair",3.52291666666667
"3859",137,3016,"M","F","Josie went on vacation to France","think","2","NonProj",0.8,24,45,"English",0,"Female","yes it was fair",3.52291666666667
"3860",137,4208,"M","F","Olivia sleeps until noon","demonstrate","4","C",0.82,25,45,"English",0,"Female","yes it was fair",3.52291666666667
"3861",137,4528,"F","F","Tony had a drink last night","establish","15","NonProj",0.78,26,45,"English",0,"Female","yes it was fair",3.52291666666667
"3862",137,3480,"F","F","Julian dances salsa","confess","18","C",0.83,27,45,"English",0,"Female","yes it was fair",3.52291666666667
"3863",137,3336,"M","F","Zoe calculated the tip","reveal","10","NonProj",0.79,28,45,"English",0,"Female","yes it was fair",3.52291666666667
"3864",137,3063,"F","M","Frank got a cat","inform_Sam","12","C",0.77,29,45,"English",0,"Female","yes it was fair",3.52291666666667
"3865",138,9955,"M","M","Sophia got a tattoo","see","5","NonProj",0.1,2,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3866",138,7548,"F","F","Jon walks to work","think","19","NonProj",0.11,3,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3867",138,7180,"M","F","Grace visited her sister","be_right_that","9","C",0.96,4,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3868",138,4913,"M","F","Josie went on vacation to France","acknowledge","2","C",0.83,5,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3869",138,6595,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.95,6,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3870",138,8833,"F","F","Danny ate the last cupcake","announce","11","C",0.45,7,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3871",138,5536,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.05,8,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3872",138,6433,"F","F","Julian dances salsa","demonstrate","18","C",0.75,9,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3873",138,6461,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.03,10,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3874",138,5906,"M","M","Emily bought a car yesterday","admit","8","C",0.76,11,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3875",138,9450,"F","M","Owen shoveled snow last winter","confirm","17","C",0.95,12,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3876",138,3658,"F","M","Tony had a drink last night","establish","15","NonProj",0.54,13,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3877",138,4738,"M","M","Zoe calculated the tip","annoyed","10","NonProj",0.65,14,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3878",138,5758,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.28,15,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3879",138,4184,"F","F","Jackson ran 10 miles","reveal","13","NonProj",0.61,16,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3880",138,5906,"M","F","Mary is pregnant","know","1","NonProj",0.64,17,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3881",138,4303,"F","F","Jayden rented a car","pretend","14","NonProj",0.08,18,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3882",138,4798,"F","F","Josh learned to ride a bike yesterday","suggest","16","C",0.53,19,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3883",138,32840,"F","F","Charley speaks Spanish","confess","20","C",0.6,20,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3884",138,3582,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.99,21,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3885",138,4455,"M","F","Isabella ate a steak on Sunday","discover","7","NonProj",0.72,22,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3886",138,5412,"M","M","Olivia sleeps until noon","hear","4","C",0.27,23,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3887",138,3251,"F","M","Frank got a cat","say","12","C",0.37,24,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3888",138,4886,"M","M","Mia drank 2 cocktails last night","inform_Sam","6","C",0.56,25,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3889",138,4097,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,26,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3890",138,3961,"M","M","Emma studied on Saturday morning","prove","3","C",0.97,27,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3891",138,3592,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,28,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3892",138,3115,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,29,28,"english",0,"Male","Pay was fair to good for the task",3.77315
"3893",139,27698,"F","M","Jayden rented a car","inform_Sam","14","C",0.58,2,26,"English",0,"Male","",6.32235
"3894",139,9805,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.93,3,26,"English",0,"Male","",6.32235
"3895",139,10631,"M","M","Isabella ate a steak on Sunday","see","7","NonProj",0.02,4,26,"English",0,"Male","",6.32235
"3896",139,9765,"F","M","Owen shoveled snow last winter","hear","17","C",0.11,5,26,"English",0,"Male","",6.32235
"3897",139,9531,"F","F","Tony had a drink last night","reveal","15","NonProj",0.07,6,26,"English",0,"Male","",6.32235
"3898",139,9788,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,7,26,"English",0,"Male","",6.32235
"3899",139,10204,"M","M","Olivia sleeps until noon","discover","4","NonProj",0.29,8,26,"English",0,"Male","",6.32235
"3900",139,16607,"M","F","Emily bought a car yesterday","annoyed","8","NonProj",0.24,9,26,"English",0,"Male","",6.32235
"3901",139,21350,"M","F","Josie went on vacation to France","establish","2","NonProj",0.04,10,26,"English",0,"Male","",6.32235
"3902",139,6540,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,11,26,"English",0,"Male","",6.32235
"3903",139,9683,"M","F","Mia drank 2 cocktails last night","confess","6","C",0.05,12,26,"English",0,"Male","",6.32235
"3904",139,35394,"F","F","Frank got a cat","confirm","12","C",0.05,13,26,"English",0,"Male","",6.32235
"3905",139,9019,"M","F","Sophia got a tattoo","demonstrate","5","C",0.05,14,26,"English",0,"Male","",6.32235
"3906",139,7588,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,15,26,"English",0,"Male","",6.32235
"3907",139,11469,"F","F","Danny ate the last cupcake","know","11","NonProj",0.19,16,26,"English",0,"Male","",6.32235
"3908",139,9528,"M","M","Zoe calculated the tip","think","10","NonProj",0.74,17,26,"English",0,"Male","",6.32235
"3909",139,17054,"M","F","Emma studied on Saturday morning","be_right_that","3","C",0.95,18,26,"English",0,"Male","",6.32235
"3910",139,6954,"F","F","Charley speaks Spanish","prove","20","C",0.05,19,26,"English",0,"Male","",6.32235
"3911",139,9648,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,20,26,"English",0,"Male","",6.32235
"3912",139,7712,"F","F","Julian dances salsa","admit","18","C",0.12,21,26,"English",0,"Male","",6.32235
"3913",139,7010,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,22,26,"English",0,"Male","",6.32235
"3914",139,7936,"M","F","Mary is pregnant","announce","1","C",0.07,23,26,"English",0,"Male","",6.32235
"3915",139,12887,"F","M","Jackson ran 10 miles","say","13","C",0.18,24,26,"English",0,"Male","",6.32235
"3916",139,7068,"F","F","Jon walks to work","acknowledge","19","C",0.07,25,26,"English",0,"Male","",6.32235
"3917",139,6894,"F","F","Josh learned to ride a bike yesterday","suggest","16","C",0.32,26,26,"English",0,"Male","",6.32235
"3918",139,6793,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,27,26,"English",0,"Male","",6.32235
"3919",139,6030,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,28,26,"English",0,"Male","",6.32235
"3920",139,22423,"M","M","Grace visited her sister","pretend","9","NonProj",0.16,29,26,"English",0,"Male","",6.32235
"3921",140,29088,"F","F","Frank got a cat","pretend","12","NonProj",0.88,2,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3922",140,11229,"M","F","Grace visited her sister","confirm","9","C",0.92,3,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3923",140,14431,"M","M","Emma studied on Saturday morning","acknowledge","3","C",0.91,4,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3924",140,8576,"F","M","Jackson ran 10 miles","announce","13","C",0.92,5,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3925",140,7959,"F","F","Charley speaks Spanish","hear","20","C",0.94,6,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3926",140,13055,"F","M","Owen shoveled snow last winter","demonstrate","17","C",0.94,7,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3927",140,7951,"F","M","Josh learned to ride a bike yesterday","reveal","16","NonProj",0.94,8,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3928",140,18128,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.05,9,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3929",140,6215,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.05,10,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3930",140,6185,"M","F","Mia drank 2 cocktails last night","say","6","C",0.95,11,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3931",140,8919,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.04,12,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3932",140,8945,"F","F","Jayden rented a car","establish","14","NonProj",0.95,13,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3933",140,18823,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.99,14,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3934",140,8624,"M","M","Olivia sleeps until noon","know","4","NonProj",0.95,15,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3935",140,10085,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.96,16,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
