"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
368,6288,"M","F","Michelle","Sophia got a tattoo","Jacob","confess","5","C","Yes",22
368,4266,"F","F","Lisa","Jackson ran 10 miles","Sharon","be_right_that","13","C","Yes",23
368,5574,"F","F","Kimberly","Danny ate the last cupcake","Nicole","say","11","C","Yes",24
368,4186,"M","M","Kenneth","Zoe calculated the tip","Ryan","know","10","NonProj","Yes",25
368,3746,"F","F","Susan","Jon walks to work","Shirley","admit","19","C","Yes",26
368,2568,"M","F","Sarah","Emily bought a car yesterday","Kevin","establish","8","NonProj","Yes",27
368,4407,NA,"M","David","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",28
368,5283,"F","M","Richard","Frank got a cat","Anna","hear","12","C","No",29
368,8794,"M","F","Carol","Isabella ate a steak on Sunday","Raymond","annoyed","7","NonProj","No",30
368,4384,NA,"F","Ashley","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",31
368,5302,NA,"F","Carol","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",32
369,16004,"F","M","James","Jon walks to work","Laura","prove","19","C","Yes",5
369,8045,NA,"F","Margaret","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",6
369,6796,"M","F","Jessica","Sophia got a tattoo","Gary","suggest","5","C","Yes",7
369,7690,"M","M","Mark","Emily bought a car yesterday","Nicholas","confirm","8","C","Yes",8
369,5286,"F","F","Sandra","Julian dances salsa","Cynthia","demonstrate","18","C","Yes",9
369,4255,NA,"F","Jennifer","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","Yes",10
369,5930,"M","F","Carol","Emma studied on Saturday morning","Edward","be_right_that","3","C","Yes",11
369,12314,"F","M","Steven","Frank got a cat","Angela","inform_Sam","12","C","Yes",12
369,5914,"F","F","Susan","Josh learned to ride a bike yesterday","Stephanie","say","16","C","Yes",13
369,6144,"F","F","Elizabeth","Charley speaks Spanish","Diane","see","20","NonProj","Yes",14
369,4708,"M","F","Linda","Isabella ate a steak on Sunday","Benjamin","admit","7","C","Yes",15
369,7543,"M","F","Donna","Grace visited her sister","Scott","know","9","NonProj","Yes",16
369,5408,NA,"M","Robert","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",17
369,11152,"F","F","Margaret","Tony had a drink last night","Melissa","hear","15","C","No",18
369,11122,"M","M","Robert","Mia drank 2 cocktails last night","Larry","pretend","6","NonProj","No",19
369,7542,"F","F","Helen","Danny ate the last cupcake","Anna","establish","11","NonProj","Yes",20
369,16990,"F","F","Nancy","Jayden rented a car","Julie","annoyed","14","NonProj","Yes",21
369,86591,"F","F","Jennifer","Jackson ran 10 miles","Christina","reveal","13","NonProj","No",22
369,21494,"M","F","Betty","Mary is pregnant","Brandon","announce","1","C","No",23
369,11242,NA,"M","Kenneth","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",24
369,27555,"M","M","Kenneth","Josie went on vacation to France","Ryan","discover","2","NonProj","Yes",25
369,12902,"F","F","Kimberly","Owen shoveled snow last winter","Ruth","acknowledge","17","C","Yes",26
369,13845,"M","M","Thomas","Zoe calculated the tip","Tyler","confess","10","C","No",27
369,41320,"M","M","William","Olivia sleeps until noon","Justin","think","4","NonProj","No",28
369,18823,NA,"F","Sandra","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",29
369,9959,NA,"F","Susan","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",30
369,8684,NA,"F","Helen","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",31
369,8939,NA,"F","Linda","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",32
370,7146,"F","F","Margaret","Frank got a cat","Catherine","know","12","NonProj","Yes",5
370,4632,"F","F","Lisa","Jon walks to work","Christina","pretend","19","NonProj","No",6
370,4287,NA,"F","Jessica","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",7
370,6083,"M","F","Sandra","Emily bought a car yesterday","Raymond","prove","8","C","Yes",8
370,3655,NA,"F","Kimberly","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",9
370,5408,"F","F","Kimberly","Danny ate the last cupcake","Angela","acknowledge","11","C","Yes",10
370,6785,"M","M","Mark","Josie went on vacation to France","Justin","discover","2","NonProj","Yes",11
370,3399,NA,"F","Dorothy","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",12
370,4175,"F","M","Steven","Tony had a drink last night","Melissa","announce","15","C","No",13
370,3689,"M","F","Elizabeth","Zoe calculated the tip","Benjamin","say","10","C","No",14
370,3856,"M","M","James","Mary is pregnant","Timothy","establish","1","NonProj","No",15
370,3926,"F","F","Carol","Josh learned to ride a bike yesterday","Ruth","think","16","NonProj","No",16
370,3474,"F","M","George","Jayden rented a car","Brenda","demonstrate","14","C","No",17
370,3269,"M","F","Helen","Isabella ate a steak on Sunday","Brian","suggest","7","C","No",18
370,3848,NA,"F","Elizabeth","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",19
370,4258,"M","F","Karen","Emma studied on Saturday morning","Larry","be_right_that","3","C","Yes",20
370,3534,"M","F","Jessica","Olivia sleeps until noon","Jeffrey","hear","4","C","No",21
370,4136,NA,"F","Linda","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",22
370,5286,"M","M","David","Grace visited her sister","Patrick","see","9","NonProj","No",23
370,4024,"F","F","Nancy","Julian dances salsa","Virginia","inform_Sam","18","C","No",24
370,6552,NA,"F","Lisa","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",25
370,3823,"F","F","Dorothy","Owen shoveled snow last winter","Shirley","admit","17","C","No",26
370,3576,"F","F","Linda","Jackson ran 10 miles","Heather","confirm","13","C","No",27
370,3168,NA,"F","Helen","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",28
370,4016,"F","M","Kenneth","Charley speaks Spanish","Rachel","confess","20","C","No",29
370,3176,"M","M","Matthew","Mia drank 2 cocktails last night","Jacob","reveal","6","NonProj","No",30
370,3584,NA,"M","Mark","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",31
370,3368,"M","M","Richard","Sophia got a tattoo","Tyler","annoyed","5","NonProj","No",32
371,5415,"F","M","William","Charley speaks Spanish","Ruth","discover","20","NonProj","Yes",5
371,1968,"M","F","Ashley","Grace visited her sister","Tyler","confess","9","C","Yes",6
371,3164,NA,"M","Richard","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",7
371,3436,"M","F","Betty","Emily bought a car yesterday","Raymond","hear","8","C","Yes",8
371,2216,"M","M","Steven","Isabella ate a steak on Sunday","Gary","reveal","7","NonProj","Yes",9
371,2714,"M","F","Carol","Emma studied on Saturday morning","Ronald","pretend","3","NonProj","Yes",10
371,2837,NA,"F","Karen","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",11
371,2464,NA,"F","Carol","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",12
371,3848,"F","F","Kimberly","Josh learned to ride a bike yesterday","Melissa","be_right_that","16","C","Yes",13
371,3288,"F","M","Thomas","Julian dances salsa","Christina","think","18","NonProj","Yes",14
371,5464,"M","F","Helen","Mia drank 2 cocktails last night","Kevin","inform_Sam","6","C","Yes",15
371,2675,NA,"F","Jennifer","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",16
371,4586,NA,"F","Kimberly","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",17
371,2527,"M","F","Jennifer","Mary is pregnant","Brandon","confirm","1","C","Yes",18
371,3089,"M","M","Richard","Olivia sleeps until noon","Jacob","establish","4","NonProj","Yes",19
371,1813,"F","F","Dorothy","Jayden rented a car","Nicole","say","14","C","Yes",20
371,3472,NA,"M","William","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",21
371,3489,"M","M","Robert","Sophia got a tattoo","Jerry","see","5","NonProj","Yes",22
371,2383,"M","F","Michelle","Zoe calculated the tip","Brian","annoyed","10","NonProj","Yes",23
371,3751,NA,"F","Lisa","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","Yes",24
371,2896,"F","F","Karen","Danny ate the last cupcake","Angela","admit","11","C","Yes",25
371,2672,"M","F","Linda","Josie went on vacation to France","Benjamin","acknowledge","2","C","Yes",26
371,2432,NA,"M","Mark","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",27
371,2288,"F","M","Mark","Frank got a cat","Amy","prove","12","C","Yes",28
371,1384,"F","M","David","Jon walks to work","Sharon","demonstrate","19","C","Yes",29
371,1472,"F","F","Donna","Jackson ran 10 miles","Shirley","know","13","NonProj","Yes",30
371,1432,"F","F","Lisa","Tony had a drink last night","Diane","suggest","15","C","Yes",31
371,3544,"F","F","Sandra","Owen shoveled snow last winter","Joyce","announce","17","C","Yes",32
372,9194,"F","F","Karen","Owen shoveled snow last winter","Catherine","be_right_that","17","C","Yes",5
372,12131,"M","F","Elizabeth","Zoe calculated the tip","Brandon","see","10","NonProj","Yes",6
372,11090,"F","M","Robert","Jon walks to work","Sharon","announce","19","C","Yes",7
372,9347,"F","M","Matthew","Josh learned to ride a bike yesterday","Virginia","acknowledge","16","C","Yes",8
372,9578,NA,"M","David","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",9
372,12483,"M","F","Nancy","Josie went on vacation to France","Gregory","inform_Sam","2","C","No",10
372,10315,"F","M","Richard","Frank got a cat","Amanda","say","12","C","No",11
372,8942,NA,"M","Thomas","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",12
372,10298,NA,"M","Steven","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",13
372,7847,"M","M","David","Grace visited her sister","Kevin","establish","9","NonProj","Yes",14
372,8823,"F","F","Carol","Jayden rented a car","Angela","prove","14","C","Yes",15
372,10352,"M","F","Michelle","Mia drank 2 cocktails last night","Timothy","confess","6","C","Yes",16
372,16594,NA,"F","Elizabeth","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",17
372,8951,"F","F","Ashley","Tony had a drink last night","Shirley","demonstrate","15","C","Yes",18
372,7144,NA,"M","Richard","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",19
372,7056,"M","M","Mark","Sophia got a tattoo","Edward","know","5","NonProj","Yes",20
372,9751,NA,"M","Robert","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",21
372,10106,"F","M","Kenneth","Charley speaks Spanish","Rebecca","reveal","20","NonProj","No",22
372,7702,"F","M","Thomas","Danny ate the last cupcake","Stephanie","hear","11","C","No",23
372,12420,"M","M","James","Isabella ate a steak on Sunday","Andrew","confirm","7","C","No",24
372,10489,"M","F","Sandra","Emma studied on Saturday morning","Ronald","discover","3","NonProj","Yes",25
372,6481,"M","M","Steven","Mary is pregnant","Tyler","think","1","NonProj","No",26
372,8374,"M","F","Susan","Olivia sleeps until noon","Scott","pretend","4","NonProj","Yes",27
372,6597,NA,"F","Susan","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",28
372,11054,NA,"F","Karen","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",29
372,28066,"F","F","Dorothy","Jackson ran 10 miles","Heather","annoyed","13","NonProj","Yes",30
372,11470,"F","F","Margaret","Julian dances salsa","Kathleen","admit","18","C","No",31
372,8561,"M","F","Betty","Emily bought a car yesterday","Alexander","suggest","8","C","No",32
373,11535,"F","F","Karen","Julian dances salsa","Sharon","see","18","NonProj","Yes",5
373,6887,"F","M","Mark","Jayden rented a car","Virginia","discover","14","NonProj","Yes",6
373,5696,"F","F","Susan","Josh learned to ride a bike yesterday","Carolyn","demonstrate","16","C","Yes",7
373,15327,"M","F","Sandra","Emma studied on Saturday morning","Edward","suggest","3","C","No",8
373,6975,NA,"M","Thomas","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",9
373,5648,"F","M","James","Jackson ran 10 miles","Joyce","establish","13","NonProj","No",10
373,5368,NA,"M","Robert","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",11
373,6855,"M","M","Richard","Grace visited her sister","Timothy","be_right_that","9","C","Yes",12
373,4264,NA,"F","Ashley","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",13
373,8012,"M","F","Jessica","Isabella ate a steak on Sunday","Jeffrey","admit","7","C","Yes",14
373,4746,"M","M","Kenneth","Emily bought a car yesterday","Brandon","annoyed","8","NonProj","Yes",15
373,6064,NA,"F","Donna","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","No",16
373,7424,"M","M","George","Zoe calculated the tip","Tyler","think","10","NonProj","No",17
373,5583,"F","F","Ashley","Danny ate the last cupcake","Amanda","announce","11","C","No",18
373,4816,NA,"F","Kimberly","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",19
373,5360,"F","M","Thomas","Jon walks to work","Rachel","hear","19","C","No",20
373,10359,"M","M","William","Mary is pregnant","Andrew","know","1","NonProj","Yes",21
373,10376,"M","M","Paul","Sophia got a tattoo","Nicholas","say","5","C","No",22
373,7503,NA,"M","William","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",23
373,4952,"M","F","Jennifer","Olivia sleeps until noon","Eric","confess","4","C","No",24
373,13991,"M","F","Donna","Josie went on vacation to France","Jacob","confirm","2","C","Yes",25
373,5599,"F","F","Elizabeth","Frank got a cat","Brenda","inform_Sam","12","C","No",26
373,4928,NA,"F","Elizabeth","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",27
373,5791,"F","M","Matthew","Tony had a drink last night","Shirley","acknowledge","15","C","No",28
373,4855,"M","M","Robert","Mia drank 2 cocktails last night","Raymond","reveal","6","NonProj","No",29
373,4712,"F","F","Betty","Charley speaks Spanish","Heather","pretend","20","NonProj","No",30
373,7632,"F","F","Kimberly","Owen shoveled snow last winter","Kathleen","prove","17","C","Yes",31
373,5864,NA,"F","Betty","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",32
374,7189,"F","F","Jennifer","Jackson ran 10 miles","Angela","know","13","NonProj","Yes",5
374,1090,NA,"F","Nancy","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",6
374,1095,"M","F","Donna","Sophia got a tattoo","Benjamin","think","5","NonProj","Yes",7
374,2853,"M","M","Paul","Isabella ate a steak on Sunday","Jeffrey","suggest","7","C","Yes",8
374,1293,"F","F","Margaret","Charley speaks Spanish","Nicole","see","20","NonProj","Yes",9
374,3269,NA,"F","Margaret","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",10
374,1813,"F","F","Susan","Danny ate the last cupcake","Laura","prove","11","C","Yes",11
374,1251,"F","M","Christopher","Owen shoveled snow last winter","Sharon","pretend","17","NonProj","Yes",12
374,884,"F","F","Helen","Tony had a drink last night","Amanda","admit","15","C","Yes",13
374,836,"F","M","Robert","Julian dances salsa","Virginia","establish","18","NonProj","Yes",14
374,5022,NA,"F","Dorothy","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",15
374,966,NA,"F","Jennifer","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",16
374,987,"F","M","David","Jon walks to work","Joyce","announce","19","C","Yes",17
374,2763,"M","M","Thomas","Emma studied on Saturday morning","Ronald","reveal","3","NonProj","Yes",18
374,939,"M","F","Carol","Mary is pregnant","Justin","confirm","1","C","Yes",19
374,1932,"F","F","Betty","Frank got a cat","Carolyn","be_right_that","12","C","Yes",20
374,973,"F","M","Richard","Jayden rented a car","Shirley","demonstrate","14","C","Yes",21
374,1290,NA,"F","Sarah","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",22
374,920,"F","F","Nancy","Josh learned to ride a bike yesterday","Heather","discover","16","NonProj","Yes",23
374,886,"M","F","Lisa","Mia drank 2 cocktails last night","Edward","confess","6","C","Yes",24
374,1855,"M","F","Dorothy","Emily bought a car yesterday","Gregory","annoyed","8","NonProj","Yes",25
374,848,"M","F","Michelle","Josie went on vacation to France","Andrew","hear","2","C","Yes",26
374,758,"M","F","Sarah","Olivia sleeps until noon","Timothy","say","4","C","Yes",27
374,896,NA,"M","Robert","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",28
374,902,"M","M","Matthew","Grace visited her sister","Kevin","acknowledge","9","C","Yes",29
374,2689,NA,"M","David","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",30
374,4457,NA,"M","Richard","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","Yes",31
374,1361,"M","F","Kimberly","Zoe calculated the tip","Brandon","inform_Sam","10","C","Yes",32
375,3718,"F","F","Sandra","Owen shoveled snow last winter","Diane","think","17","NonProj","No",5
375,1567,"F","F","Elizabeth","Danny ate the last cupcake","Catherine","hear","11","C","No",6
375,1384,NA,"F","Sarah","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","No",7
375,2008,"F","F","Dorothy","Jackson ran 10 miles","Sharon","reveal","13","NonProj","No",8
375,2048,NA,"F","Linda","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",9
375,2080,"M","F","Karen","Emily bought a car yesterday","Brian","prove","8","C","No",10
375,2168,NA,"M","David","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",11
375,1760,NA,"F","Dorothy","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",12
375,2280,"M","F","Michelle","Grace visited her sister","Brandon","be_right_that","9","C","No",13
375,1407,NA,"M","William","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","No",14
375,2032,"M","F","Susan","Emma studied on Saturday morning","Raymond","say","3","C","No",15
375,2816,"F","F","Helen","Frank got a cat","Amanda","establish","12","NonProj","No",16
375,1568,"M","F","Jessica","Mary is pregnant","Alexander","admit","1","C","No",17
375,1424,"F","M","David","Julian dances salsa","Nicole","inform_Sam","18","C","No",18
375,1376,"F","M","Kenneth","Josh learned to ride a bike yesterday","Stephanie","confess","16","C","No",19
375,2056,"M","M","Richard","Mia drank 2 cocktails last night","Edward","pretend","6","NonProj","No",20
375,1640,NA,"M","Kenneth","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","No",21
375,3192,NA,"F","Sandra","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","No",22
375,2080,"F","F","Betty","Tony had a drink last night","Rachel","confirm","15","C","No",23
375,1839,"M","F","Linda","Josie went on vacation to France","Gary","discover","2","NonProj","No",24
375,3096,"F","M","Mark","Jayden rented a car","Cynthia","acknowledge","14","C","No",25
375,2240,"M","M","James","Isabella ate a steak on Sunday","Jerry","see","7","NonProj","No",26
375,2528,"M","M","Matthew","Zoe calculated the tip","Ronald","demonstrate","10","C","No",27
375,1337,"M","M","William","Sophia got a tattoo","Scott","suggest","5","C","No",28
375,1424,"F","F","Kimberly","Jon walks to work","Angela","announce","19","C","No",29
375,999,NA,"F","Michelle","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",30
375,1472,"M","F","Sarah","Olivia sleeps until noon","Kevin","know","4","NonProj","No",31
375,1600,"F","F","Lisa","Charley speaks Spanish","Virginia","annoyed","20","NonProj","No",32
376,6144,"F","F","Sarah","Josh learned to ride a bike yesterday","Ruth","pretend","16","NonProj","No",5
376,3974,NA,"M","Paul","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",6
376,5925,"F","M","George","Jackson ran 10 miles","Anna","see","13","NonProj","Yes",7
376,5746,"M","F","Ashley","Olivia sleeps until noon","Brian","say","4","C","Yes",8
376,5942,"M","F","Jessica","Grace visited her sister","Tyler","know","9","NonProj","Yes",9
376,4309,"F","M","David","Jon walks to work","Virginia","hear","19","C","No",10
376,4455,NA,"M","Robert","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",11
376,3976,"F","F","Elizabeth","Frank got a cat","Amy","suggest","12","C","No",12
376,4864,"M","F","Betty","Mary is pregnant","Jerry","reveal","1","NonProj","Yes",13
376,3408,"M","F","Sandra","Emily bought a car yesterday","Larry","announce","8","C","Yes",14
376,5257,"M","F","Kimberly","Mia drank 2 cocktails last night","Edward","inform_Sam","6","C","Yes",15
376,4069,"M","F","Michelle","Sophia got a tattoo","Justin","think","5","NonProj","No",16
376,3384,"F","M","James","Tony had a drink last night","Angela","discover","15","NonProj","Yes",17
376,3296,NA,"M","James","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",18
376,5218,"M","M","Christopher","Emma studied on Saturday morning","Eric","be_right_that","3","C","Yes",19
376,3511,"F","F","Jennifer","Jayden rented a car","Julie","demonstrate","14","C","Yes",20
376,4505,"M","M","Paul","Isabella ate a steak on Sunday","Raymond","confirm","7","C","Yes",21
376,4025,"M","M","Robert","Josie went on vacation to France","Ronald","establish","2","NonProj","Yes",22
376,3416,"M","F","Linda","Zoe calculated the tip","Jacob","prove","10","C","Yes",23
376,3120,NA,"F","Linda","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",24
376,3354,NA,"M","David","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",25
376,3702,"F","M","Richard","Charley speaks Spanish","Catherine","acknowledge","20","C","Yes",26
376,4639,"F","M","William","Owen shoveled snow last winter","Shirley","admit","17","C","Yes",27
376,4992,"F","F","Margaret","Julian dances salsa","Nicole","confess","18","C","Yes",28
376,3663,NA,"F","Jessica","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",29
376,4230,NA,"F","Elizabeth","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",30
376,2601,NA,"F","Sandra","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",31
376,5182,"F","F","Helen","Danny ate the last cupcake","Amanda","annoyed","11","NonProj","Yes",32
377,2051,"F","M","Robert","Jon walks to work","Diane","say","19","C","Yes",5
377,846,"F","F","Helen","Julian dances salsa","Carolyn","confirm","18","C","Yes",6
377,946,NA,"F","Michelle","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","Yes",7
377,1619,"M","F","Betty","Mia drank 2 cocktails last night","Raymond","suggest","6","C","No",8
377,2800,NA,"M","Thomas","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",9
377,1655,NA,"M","Richard","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",10
377,2772,"M","F","Sandra","Emma studied on Saturday morning","Timothy","establish","3","NonProj","Yes",11
377,982,"M","M","Kenneth","Sophia got a tattoo","Jeffrey","confess","5","C","Yes",12
377,909,"F","M","Matthew","Danny ate the last cupcake","Janet","announce","11","C","Yes",13
377,1201,"M","M","James","Emily bought a car yesterday","Jacob","reveal","8","NonProj","Yes",14
377,2463,"M","F","Jennifer","Zoe calculated the tip","Justin","acknowledge","10","C","No",15
377,2392,NA,"M","Mark","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",16
377,1954,NA,"F","Betty","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",17
377,1301,NA,"M","James","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",18
377,1226,"M","M","Richard","Isabella ate a steak on Sunday","Gary","annoyed","7","NonProj","Yes",19
377,2047,"F","F","Carol","Owen shoveled snow last winter","Amy","think","17","NonProj","No",20
377,1036,"F","M","Mark","Jayden rented a car","Ruth","pretend","14","NonProj","No",21
377,1573,"M","F","Karen","Mary is pregnant","Edward","discover","1","NonProj","Yes",22
377,3282,NA,"F","Kimberly","Madison laughed loudly and she didn&quotechart laugh",NA,"control_bad","control_bad3","control","Yes",23
377,1537,"M","M","Steven","Grace visited her sister","Tyler","admit","9","C","Yes",24
377,1064,"F","F","Michelle","Charley speaks Spanish","Stephanie","know","20","NonProj","Yes",25
377,3928,"M","F","Margaret","Olivia sleeps until noon","Ronald","see","4","NonProj","No",26
377,2408,NA,"F","Karen","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",27
377,1001,"F","F","Jessica","Jackson ran 10 miles","Joyce","demonstrate","13","C","Yes",28
377,891,"F","F","Kimberly","Tony had a drink last night","Amanda","inform_Sam","15","C","Yes",29
377,782,"F","F","Sarah","Josh learned to ride a bike yesterday","Nicole","be_right_that","16","C","Yes",30
377,1117,"M","M","Thomas","Josie went on vacation to France","Brian","hear","2","C","Yes",31
377,1866,"F","M","Paul","Frank got a cat","Kathleen","prove","12","C","Yes",32
378,23133,"M","M","David","Mary is pregnant","Eric","hear","1","C","No",5
378,31072,"F","F","Donna","Owen shoveled snow last winter","Carolyn","prove","17","C","No",6
378,11920,"F","F","Sandra","Julian dances salsa","Brenda","inform_Sam","18","C","Yes",7
378,7616,"M","M","Kenneth","Mia drank 2 cocktails last night","Patrick","confirm","6","C","Yes",8
378,9733,NA,"M","Matthew","Hendrick&quotechars car is completely red and his car is not red",NA,"control_bad","control_bad2","control","Yes",9
378,5520,"F","M","Steven","Jayden rented a car","Sharon","confess","14","C","Yes",10
378,3768,"M","F","Jennifer","Emily bought a car yesterday","Gary","discover","8","NonProj","Yes",11
378,6888,"F","M","Matthew","Charley speaks Spanish","Diane","pretend","20","NonProj","No",12
378,4792,"M","F","Kimberly","Grace visited her sister","Jeffrey","acknowledge","9","C","Yes",13
378,9280,NA,"F","Jennifer","Vanessa is really good at math, but I&quotecharm not",NA,"control_good","control_good4","control","No",14
378,10224,"F","M","Thomas","Jon walks to work","Shirley","know","19","NonProj","Yes",15
378,6952,NA,"F","Sandra","Zack believes that I&quotecharm married, but I&quotecharm actually single",NA,"control_good","control_good1","control","No",16
378,6679,"F","F","Carol","Frank got a cat","Catherine","suggest","12","C","No",17
378,11879,"M","M","George","Zoe calculated the tip","Andrew","see","10","NonProj","Yes",18
378,4424,NA,"M","Richard","Sebastian lives in the USA and has never been to the USA",NA,"control_bad","control_bad4","control","Yes",19
378,7920,"F","M","Robert","Jackson ran 10 miles","Cynthia","admit","13","C","Yes",20
378,5240,"F","F","Lisa","Danny ate the last cupcake","Nicole","be_right_that","11","C","Yes",21
378,6800,NA,"F","Betty","Tara wants me to cook for her and I&quotecharm a terrific cook",NA,"control_good","control_good2","control","No",22
378,7000,"F","F","Elizabeth","Tony had a drink last night","Virginia","annoyed","15","NonProj","Yes",23
378,7864,"M","F","Dorothy","Josie went on vacation to France","Scott","announce","2","C","Yes",24
378,6224,"M","M","William","Emma studied on Saturday morning","Alexander","establish","3","NonProj","Yes",25
378,5296,NA,"F","Jessica","Dana has never smoked in her life and she stopped smoking recently",NA,"control_bad","control_bad1","control","Yes",26
378,5630,NA,"F","Dorothy","Frederick is both smarter and taller than I am",NA,"control_good","control_good3","control","No",27
