"","workerid","rt","content","subjectGender","speakerGender","verb","utterance","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","nResponse"
"4887",24,4583,"Owen shoveled snow last winter","F","F","admit","Did Cynthia admit that Owen shoveled snow last winter?","17","C","Yes",26,33,"English","Yes",0,"f","Fair pay and interesting, engaging task",3.01636666666667,1
"4888",24,6856,"Charley speaks Spanish","F","M","announce","Did Anna announce that Charley speaks Spanish?","20","C","Yes",27,33,"English","Yes",0,"f","Fair pay and interesting, engaging task",3.01636666666667,1
"4889",147,14038,"Julian dances salsa","F","F","hear","Did Kathleen hear that Julian dances salsa?","18","C","No",2,71,"English","Yes",0,"m","",6.35356666666667,0
"4890",147,16776,"Charley speaks Spanish","F","F","confess","Did Anna confess that Charley speaks Spanish?","20","C","No",3,71,"English","Yes",0,"m","",6.35356666666667,0
"4891",147,13351,"Mia drank 2 cocktails last night","M","F","see","Did Ray see that Mia drank 2 cocktails last night?","6","NonProj","Yes",4,71,"English","Yes",0,"m","",6.35356666666667,1
"4892",147,11696,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",5,71,"English","Yes",0,"m","",6.35356666666667,0
"4893",147,12160,"Tony had a drink last night","F","F","say","Did Rebecca say that Tony had a drink last night?","15","C","No",6,71,"English","Yes",0,"m","",6.35356666666667,0
"4894",147,14162,"Jayden rented a car","F","M","suggest","Did Stephanie suggest that Jayden rented a car?","14","C","No",7,71,"English","Yes",0,"m","",6.35356666666667,0
"4895",147,19936,"Josh learned to ride a bike yesterday","F","M","know","Does Sharon know that Josh learned to ride a bike yesterday?","16","NonProj","Yes",8,71,"English","Yes",0,"m","",6.35356666666667,1
"4896",147,9976,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",9,71,"English","Yes",0,"m","",6.35356666666667,0
"4897",147,9928,"Frank got a cat","F","M","be_right","Is Melissa right that Frank got a cat?","12","C","No",10,71,"English","Yes",0,"m","",6.35356666666667,0
"4898",147,9024,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",11,71,"English","Yes",0,"m","",6.35356666666667,0
"4899",147,18342,"Grace visited her sister","M","F","discover","Did Andrew discover that Grace visited her sister?","9","NonProj","Yes",12,71,"English","Yes",0,"m","",6.35356666666667,1
"4900",147,8880,"Sophia got a tattoo","M","F","think","Does Ben think that Sophia got a tattoo?","5","NonProj","No",13,71,"English","Yes",0,"m","",6.35356666666667,0
"4901",147,14640,"Isabella ate a steak on Sunday","M","M","announce","Did Kevin announce that Isabella ate a steak on Sunday?","7","C","Yes",14,71,"English","Yes",0,"m","",6.35356666666667,1
"4902",147,12800,"Jackson ran 10 miles","F","F","prove","Did Laura prove that Jackson ran 10 miles?","13","C","Yes",15,71,"English","Yes",0,"m","",6.35356666666667,1
"4903",147,16984,"Zoe calculated the tip","M","F","inform","Did Tim inform Sam that Zoe calculated the tip?","10","C","Yes",16,71,"English","Yes",0,"m","",6.35356666666667,1
"4904",147,13887,"Jon walks to work","F","M","demonstrate","Did Ruth demonstrate that Jon walks to work?","19","C","No",17,71,"English","Yes",0,"m","",6.35356666666667,0
"4905",147,10432,"Mary is pregnant","M","F","admit","Did Patrick admit that Mary is pregnant?","1","C","Yes",18,71,"English","Yes",0,"m","",6.35356666666667,1
"4906",147,12048,"Josie went on vacation to France","M","F","be_annoyed","Is Scott annoyed that Josie went on vacation to France?","2","NonProj","Yes",19,71,"English","Yes",0,"m","",6.35356666666667,1
"4907",147,12633,"Emily bought a car yesterday","M","M","pretend","Did Brian pretend that Emily bought a car yesterday?","8","NonProj","No",20,71,"English","Yes",0,"m","",6.35356666666667,0
"4908",147,9479,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",21,71,"English","Yes",0,"m","",6.35356666666667,0
"4909",147,8984,"Emma studied on Saturday morning","M","F","acknowledge","Did Justin acknowledge that Emma studied on Saturday morning?","3","C","Yes",22,71,"English","Yes",0,"m","",6.35356666666667,1
"4910",147,9953,"Olivia sleeps until noon","M","M","reveal","Did Jerry reveal that Olivia sleeps until noon?","4","NonProj","Yes",23,71,"English","Yes",0,"m","",6.35356666666667,1
"4911",147,13576,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",24,71,"English","Yes",0,"m","",6.35356666666667,0
"4912",147,12625,"Danny ate the last cupcake","F","M","confirm","Did Amanda confirm that Danny ate the last cupcake?","11","C","Yes",25,71,"English","Yes",0,"m","",6.35356666666667,1
"4913",147,16328,"Owen shoveled snow last winter","F","F","establish","Did Cynthia establish that Owen shoveled snow last winter?","17","NonProj","No",26,71,"English","Yes",0,"m","",6.35356666666667,0
"4914",147,7559,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",27,71,"English","Yes",0,"m","",6.35356666666667,0
"4915",12,5039,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",2,60,"English","Yes",0,"f","",3.72285,0
"4916",12,8426,"Olivia sleeps until noon","M","F","announce","Did Jerry announce that Olivia sleeps until noon?","4","C","Yes",3,60,"English","Yes",0,"f","",3.72285,1
"4917",12,10652,"Isabella ate a steak on Sunday","M","M","reveal","Did Kevin reveal that Isabella ate a steak on Sunday?","7","NonProj","Yes",4,60,"English","Yes",0,"f","",3.72285,1
"4918",12,6118,"Sophia got a tattoo","M","M","see","Did Ben see that Sophia got a tattoo?","5","NonProj","Yes",5,60,"English","Yes",0,"f","",3.72285,1
"4919",12,3632,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",6,60,"English","Yes",0,"f","",3.72285,0
"4920",12,6170,"Frank got a cat","F","F","suggest","Did Melissa suggest that Frank got a cat?","12","C","No",7,60,"English","Yes",0,"f","",3.72285,0
"4921",12,6539,"Mary is pregnant","M","F","discover","Did Patrick discover that Mary is pregnant?","1","NonProj","Yes",8,60,"English","Yes",0,"f","",3.72285,1
"4922",12,6492,"Zoe calculated the tip","M","F","admit","Did Tim admit that Zoe calculated the tip?","10","C","Yes",9,60,"English","Yes",0,"f","",3.72285,1
"4923",12,11973,"Charley speaks Spanish","F","M","prove","Did Anna prove that Charley speaks Spanish?","20","C","No",10,60,"English","Yes",0,"f","",3.72285,0
"4924",12,13921,"Danny ate the last cupcake","F","F","demonstrate","Did Amanda demonstrate that Danny ate the last cupcake?","11","C","No",11,60,"English","Yes",0,"f","",3.72285,0
"4925",12,7535,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",12,60,"English","Yes",0,"f","",3.72285,0
"4926",12,5215,"Jayden rented a car","F","F","be_annoyed","Is Stephanie annoyed that Jayden rented a car?","14","NonProj","Yes",13,60,"English","Yes",0,"f","",3.72285,1
"4927",12,7769,"Tony had a drink last night","F","M","hear","Did Rebecca hear that Tony had a drink last night?","15","C","Yes",14,60,"English","Yes",0,"f","",3.72285,1
"4928",12,6526,"Julian dances salsa","F","M","think","Does Kathleen think that Julian dances salsa?","18","NonProj","No",15,60,"English","Yes",0,"f","",3.72285,0
"4929",12,7707,"Emma studied on Saturday morning","M","F","be_right","Is Justin right that Emma studied on Saturday morning?","3","C","No",16,60,"English","Yes",0,"f","",3.72285,0
"4930",12,6882,"Josie went on vacation to France","M","F","know","Does Scott know that Josie went on vacation to France?","2","NonProj","Yes",17,60,"English","Yes",0,"f","",3.72285,1
"4931",12,5872,"Mia drank 2 cocktails last night","M","F","pretend","Did Ray pretend that Mia drank 2 cocktails last night?","6","NonProj","No",18,60,"English","Yes",0,"f","",3.72285,0
"4932",12,3375,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",19,60,"English","Yes",0,"f","",3.72285,0
"4933",12,9324,"Josh learned to ride a bike yesterday","F","M","say","Did Sharon say that Josh learned to ride a bike yesterday?","16","C","No",20,60,"English","Yes",0,"f","",3.72285,0
"4934",12,7098,"Owen shoveled snow last winter","F","F","inform","Did Cynthia inform Sam that Owen shoveled snow last winter?","17","C","Yes",21,60,"English","Yes",0,"f","",3.72285,1
"4935",12,7205,"Jon walks to work","F","M","acknowledge","Did Ruth acknowledge that Jon walks to work?","19","C","Yes",22,60,"English","Yes",0,"f","",3.72285,1
"4936",12,5547,"Emily bought a car yesterday","M","M","confirm","Did Brian confirm that Emily bought a car yesterday?","8","C","No",23,60,"English","Yes",0,"f","",3.72285,0
"4937",12,5428,"Jackson ran 10 miles","F","F","establish","Did Laura establish that Jackson ran 10 miles?","13","NonProj","No",24,60,"English","Yes",0,"f","",3.72285,0
"4938",12,3949,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",25,60,"English","Yes",0,"f","",3.72285,0
"4939",12,6551,"Grace visited her sister","M","M","confess","Did Andrew confess that Grace visited her sister?","9","C","No",26,60,"English","Yes",0,"f","",3.72285,0
"4940",12,4337,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",27,60,"English","Yes",0,"f","",3.72285,0
"4941",280,11185,"Mary is pregnant","M","F","inform","Did Patrick inform Sam that Mary is pregnant?","1","C","Yes",2,45,"English","Yes",0,"f","",4.30963333333333,1
"4942",280,4472,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",3,45,"English","Yes",0,"f","",4.30963333333333,0
"4943",280,4714,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",4,45,"English","Yes",0,"f","",4.30963333333333,0
"4944",280,27647,"Julian dances salsa","F","F","announce","Did Kathleen announce that Julian dances salsa?","18","C","No",5,45,"English","Yes",0,"f","",4.30963333333333,0
"4945",280,8056,"Olivia sleeps until noon","M","F","demonstrate","Did Jerry demonstrate that Olivia sleeps until noon?","4","C","No",6,45,"English","Yes",0,"f","",4.30963333333333,0
"4946",280,7671,"Emily bought a car yesterday","M","M","confirm","Did Brian confirm that Emily bought a car yesterday?","8","C","No",7,45,"English","Yes",0,"f","",4.30963333333333,0
"4947",280,4372,"Sophia got a tattoo","M","F","prove","Did Ben prove that Sophia got a tattoo?","5","C","No",8,45,"English","Yes",0,"f","",4.30963333333333,0
"4948",280,9234,"Josie went on vacation to France","M","F","think","Does Scott think that Josie went on vacation to France?","2","NonProj","No",9,45,"English","Yes",0,"f","",4.30963333333333,0
"4949",280,4552,"Grace visited her sister","M","F","establish","Did Andrew establish that Grace visited her sister?","9","NonProj","No",10,45,"English","Yes",0,"f","",4.30963333333333,0
"4950",280,4007,"Jayden rented a car","F","F","acknowledge","Did Stephanie acknowledge that Jayden rented a car?","14","C","No",11,45,"English","Yes",0,"f","",4.30963333333333,0
"4951",280,6605,"Danny ate the last cupcake","F","F","admit","Did Amanda admit that Danny ate the last cupcake?","11","C","No",12,45,"English","Yes",0,"f","",4.30963333333333,0
"4952",280,31901,"Isabella ate a steak on Sunday","M","M","suggest","Did Kevin suggest that Isabella ate a steak on Sunday?","7","C","No",13,45,"English","Yes",0,"f","",4.30963333333333,0
"4953",280,7713,"Frank got a cat","F","M","be_annoyed","Is Melissa annoyed that Frank got a cat?","12","NonProj","Yes",14,45,"English","Yes",0,"f","",4.30963333333333,1
"4954",280,2443,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",15,45,"English","Yes",0,"f","",4.30963333333333,0
"4955",280,4827,"Tony had a drink last night","F","F","pretend","Did Rebecca pretend that Tony had a drink last night?","15","NonProj","No",16,45,"English","Yes",0,"f","",4.30963333333333,0
"4956",280,7615,"Jon walks to work","F","M","hear","Did Ruth hear that Jon walks to work?","19","C","No",17,45,"English","Yes",0,"f","",4.30963333333333,0
"4957",280,4181,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",18,45,"English","Yes",0,"f","",4.30963333333333,0
"4958",280,5033,"Zoe calculated the tip","M","M","say","Did Tim say that Zoe calculated the tip?","10","C","No",19,45,"English","Yes",0,"f","",4.30963333333333,0
"4959",280,3301,"Vanessa is good at math",NA,"M","MC","Is Vanessa good at math?","control4","control","No",20,45,"English","Yes",0,"f","",4.30963333333333,0
"4960",280,8649,"Emma studied on Saturday morning","M","F","see","Did Justin see that Emma studied on Saturday morning?","3","NonProj","Yes",21,45,"English","Yes",0,"f","",4.30963333333333,1
"4961",280,8418,"Owen shoveled snow last winter","F","F","be_right","Is Cynthia right that Owen shoveled snow last winter?","17","C","No",22,45,"English","Yes",0,"f","",4.30963333333333,0
"4962",280,3183,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",23,45,"English","Yes",0,"f","",4.30963333333333,0
"4963",280,14749,"Mia drank 2 cocktails last night","M","M","reveal","Did Ray reveal that Mia drank 2 cocktails last night?","6","NonProj","No",24,45,"English","Yes",0,"f","",4.30963333333333,0
"4964",280,5691,"Josh learned to ride a bike yesterday","F","F","know","Does Sharon know that Josh learned to ride a bike yesterday?","16","NonProj","Yes",25,45,"English","Yes",0,"f","",4.30963333333333,1
"4965",280,5450,"Jackson ran 10 miles","F","F","confess","Did Laura confess that Jackson ran 10 miles?","13","C","No",26,45,"English","Yes",0,"f","",4.30963333333333,0
"4966",280,4389,"Charley speaks Spanish","F","F","discover","Did Anna discover that Charley speaks Spanish?","20","NonProj","Yes",27,45,"English","Yes",0,"f","",4.30963333333333,1
"4967",419,11384,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",2,36,"English","Yes",0,"f","None",8.76993333333333,0
"4968",419,9441,"Olivia sleeps until noon","M","M","be_right","Is Jerry right that Olivia sleeps until noon?","4","C","No",3,36,"English","Yes",0,"f","None",8.76993333333333,0
"4969",419,27471,"Frank got a cat","F","M","see","Did Melissa see that Frank got a cat?","12","NonProj","Yes",4,36,"English","Yes",0,"f","None",8.76993333333333,1
"4970",419,18367,"Zoe calculated the tip","M","M","suggest","Did Tim suggest that Zoe calculated the tip?","10","C","No",5,36,"English","Yes",0,"f","None",8.76993333333333,0
"4971",419,62084,"Owen shoveled snow last winter","F","F","inform","Did Cynthia inform Sam that Owen shoveled snow last winter?","17","C","Yes",6,36,"English","Yes",0,"f","None",8.76993333333333,1
"4972",419,46734,"Julian dances salsa","F","F","announce","Did Kathleen announce that Julian dances salsa?","18","C","Yes",7,36,"English","Yes",0,"f","None",8.76993333333333,1
"4973",419,10988,"Jackson ran 10 miles","F","M","be_annoyed","Is Laura annoyed that Jackson ran 10 miles?","13","NonProj","Yes",8,36,"English","Yes",0,"f","None",8.76993333333333,1
"4974",419,12909,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",9,36,"English","Yes",0,"f","None",8.76993333333333,0
"4975",419,7454,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",10,36,"English","Yes",0,"f","None",8.76993333333333,0
"4976",419,53088,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",11,36,"English","Yes",0,"f","None",8.76993333333333,0
"4977",419,13753,"Grace visited her sister","M","F","reveal","Did Andrew reveal that Grace visited her sister?","9","NonProj","Yes",12,36,"English","Yes",0,"f","None",8.76993333333333,1
"4978",419,68223,"Isabella ate a steak on Sunday","M","F","hear","Did Kevin hear that Isabella ate a steak on Sunday?","7","C","Yes",13,36,"English","Yes",0,"f","None",8.76993333333333,1
"4979",419,7778,"Charley speaks Spanish","F","M","acknowledge","Did Anna acknowledge that Charley speaks Spanish?","20","C","Yes",14,36,"English","Yes",0,"f","None",8.76993333333333,1
"4980",419,4781,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",15,36,"English","Yes",0,"f","None",8.76993333333333,0
"4981",419,7191,"Tony had a drink last night","F","F","confirm","Did Rebecca confirm that Tony had a drink last night?","15","C","Yes",16,36,"English","Yes",0,"f","None",8.76993333333333,1
"4982",419,13818,"Josh learned to ride a bike yesterday","F","M","pretend","Did Sharon pretend that Josh learned to ride a bike yesterday?","16","NonProj","No",17,36,"English","Yes",0,"f","None",8.76993333333333,0
"4983",419,8269,"Jayden rented a car","F","F","say","Did Stephanie say that Jayden rented a car?","14","C","No",18,36,"English","Yes",0,"f","None",8.76993333333333,0
"4984",419,10278,"Josie went on vacation to France","M","F","demonstrate","Did Scott demonstrate that Josie went on vacation to France?","2","C","Yes",19,36,"English","Yes",0,"f","None",8.76993333333333,1
"4985",419,8557,"Sophia got a tattoo","M","F","admit","Did Ben admit that Sophia got a tattoo?","5","C","No",20,36,"English","Yes",0,"f","None",8.76993333333333,0
"4986",419,9593,"Mia drank 2 cocktails last night","M","F","confess","Did Ray confess that Mia drank 2 cocktails last night?","6","C","Yes",21,36,"English","Yes",0,"f","None",8.76993333333333,1
"4987",419,8760,"Jon walks to work","F","M","establish","Did Ruth establish that Jon walks to work?","19","NonProj","Yes",22,36,"English","Yes",0,"f","None",8.76993333333333,1
"4988",419,11703,"Mary is pregnant","M","F","think","Does Patrick think that Mary is pregnant?","1","NonProj","No",23,36,"English","Yes",0,"f","None",8.76993333333333,0
"4989",419,7813,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",24,36,"English","Yes",0,"f","None",8.76993333333333,0
"4990",419,7093,"Danny ate the last cupcake","F","F","know","Does Amanda know that Danny ate the last cupcake?","11","NonProj","Yes",25,36,"English","Yes",0,"f","None",8.76993333333333,1
"4991",419,9072,"Emma studied on Saturday morning","M","F","prove","Did Justin prove that Emma studied on Saturday morning?","3","C","No",26,36,"English","Yes",0,"f","None",8.76993333333333,0
"4992",419,18623,"Emily bought a car yesterday","M","F","discover","Did Brian discover that Emily bought a car yesterday?","8","NonProj","Yes",27,36,"English","Yes",0,"f","None",8.76993333333333,1
"4993",167,4165,"Owen shoveled snow last winter","F","F","be_right","Is Cynthia right that Owen shoveled snow last winter?","17","C","No",2,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"4994",167,6644,"Josie went on vacation to France","M","F","reveal","Did Scott reveal that Josie went on vacation to France?","2","NonProj","Yes",3,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"4995",167,4016,"Sophia got a tattoo","M","F","say","Did Ben say that Sophia got a tattoo?","5","C","No",4,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"4996",167,6722,"Emily bought a car yesterday","M","F","confess","Did Brian confess that Emily bought a car yesterday?","8","C","No",5,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"4997",167,2086,"Mary&quotechars aunt is sick",NA,"M","MC","Is Mary&quotechars aunt sick?","control2","control","No",6,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"4998",167,2612,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",7,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"4999",167,3232,"Emma studied on Saturday morning","M","F","discover","Did Justin discover that Emma studied on Saturday morning?","3","NonProj","Yes",8,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5000",167,2247,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",9,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5001",167,4913,"Grace visited her sister","M","F","pretend","Did Andrew pretend that Grace visited her sister?","9","NonProj","No",10,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5002",167,2954,"Zoe calculated the tip","M","F","acknowledge","Did Tim acknowledge that Zoe calculated the tip?","10","C","Yes",11,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5003",167,6544,"Jackson ran 10 miles","F","M","see","Did Laura see that Jackson ran 10 miles?","13","NonProj","Yes",12,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5004",167,3392,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",13,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5005",167,7065,"Jayden rented a car","F","F","demonstrate","Did Stephanie demonstrate that Jayden rented a car?","14","C","No",14,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5006",167,2284,"Jon walks to work","F","F","be_annoyed","Is Ruth annoyed that Jon walks to work?","19","NonProj","Yes",15,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5007",167,5047,"Olivia sleeps until noon","M","M","think","Does Jerry think that Olivia sleeps until noon?","4","NonProj","No",16,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5008",167,2981,"Isabella ate a steak on Sunday","M","F","hear","Did Kevin hear that Isabella ate a steak on Sunday?","7","C","Yes",17,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5009",167,4874,"Josh learned to ride a bike yesterday","F","F","confirm","Did Sharon confirm that Josh learned to ride a bike yesterday?","16","C","No",18,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5010",167,6520,"Mia drank 2 cocktails last night","M","M","announce","Did Ray announce that Mia drank 2 cocktails last night?","6","C","No",19,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5011",167,2904,"Tony had a drink last night","F","M","establish","Did Rebecca establish that Tony had a drink last night?","15","NonProj","No",20,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5012",167,2530,"Charley speaks Spanish","F","M","inform","Did Anna inform Sam that Charley speaks Spanish?","20","C","Yes",21,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5013",167,2348,"Julian dances salsa","F","F","know","Does Kathleen know that Julian dances salsa?","18","NonProj","Yes",22,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5014",167,3456,"Danny ate the last cupcake","F","M","admit","Did Amanda admit that Danny ate the last cupcake?","11","C","Yes",23,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,1
"5015",167,2568,"Mary is pregnant","M","M","suggest","Did Patrick suggest that Mary is pregnant?","1","C","No",24,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5016",167,2155,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",25,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5017",167,4743,"Frank got a cat","F","M","prove","Did Melissa prove that Frank got a cat?","12","C","No",26,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5018",167,2814,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",27,24,"English","Yes",0,"f","I think the current pay is fair.",5.02781666666667,0
"5019",164,9388,"Emily bought a car yesterday","M","F","confess","Did Brian confess that Emily bought a car yesterday?","8","C","Yes",2,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5020",164,7834,"Jon walks to work","F","F","say","Did Ruth say that Jon walks to work?","19","C","Yes",3,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5021",164,5592,"Sophia got a tattoo","M","M","confirm","Did Ben confirm that Sophia got a tattoo?","5","C","Yes",4,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5022",164,5471,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",5,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5023",164,12653,"Mia drank 2 cocktails last night","M","M","inform","Did Ray inform Sam that Mia drank 2 cocktails last night?","6","C","Yes",6,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5024",164,5351,"Mary is pregnant","M","F","know","Does Patrick know that Mary is pregnant?","1","NonProj","Yes",7,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5025",164,5035,"Charley speaks Spanish","F","F","reveal","Did Anna reveal that Charley speaks Spanish?","20","NonProj","Yes",8,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5026",164,6256,"Tony had a drink last night","F","M","see","Did Rebecca see that Tony had a drink last night?","15","NonProj","Yes",9,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5027",164,7471,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",10,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5028",164,12135,"Emma studied on Saturday morning","M","F","announce","Did Justin announce that Emma studied on Saturday morning?","3","C","Yes",11,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5029",164,6904,"Julian dances salsa","F","F","suggest","Did Kathleen suggest that Julian dances salsa?","18","C","Yes",12,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5030",164,19936,"Josh learned to ride a bike yesterday","F","M","acknowledge","Did Sharon acknowledge that Josh learned to ride a bike yesterday?","16","C","Yes",13,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5031",164,4404,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",14,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5032",164,6896,"Jayden rented a car","F","M","establish","Did Stephanie establish that Jayden rented a car?","14","NonProj","Yes",15,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5033",164,3808,"Josie went on vacation to France","M","F","demonstrate","Did Scott demonstrate that Josie went on vacation to France?","2","C","Yes",16,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5034",164,9937,"Olivia sleeps until noon","M","M","be_right","Is Jerry right that Olivia sleeps until noon?","4","C","No",17,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5035",164,9536,"Zoe calculated the tip","M","F","prove","Did Tim prove that Zoe calculated the tip?","10","C","No",18,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5036",164,6139,"Jackson ran 10 miles","F","M","admit","Did Laura admit that Jackson ran 10 miles?","13","C","Yes",19,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5037",164,6552,"Isabella ate a steak on Sunday","M","F","pretend","Did Kevin pretend that Isabella ate a steak on Sunday?","7","NonProj","No",20,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5038",164,9096,"Owen shoveled snow last winter","F","M","think","Does Cynthia think that Owen shoveled snow last winter?","17","NonProj","No",21,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5039",164,8072,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",22,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5040",164,3104,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",23,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5041",164,8337,"Danny ate the last cupcake","F","M","be_annoyed","Is Amanda annoyed that Danny ate the last cupcake?","11","NonProj","Yes",24,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5042",164,8456,"Grace visited her sister","M","F","discover","Did Andrew discover that Grace visited her sister?","9","NonProj","Yes",25,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
"5043",164,66743,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",26,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,0
"5044",164,5668,"Frank got a cat","F","M","hear","Did Melissa hear that Frank got a cat?","12","C","Yes",27,66,"english","Yes",0,"f","it was clear. fair price.",6.02238333333333,1
