"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","asses","american","gender","comments","Answer.time_in_minutes"
"4667",166,7930,"F","M","Jon walks to work","pretend","19","NonProj",0.03,23,43,"english","Yes",0,"Female","",4.14361666666667
"4668",166,8490,"F","M","Danny ate the last cupcake","acknowledge","11","C",0.73,24,43,"english","Yes",0,"Female","",4.14361666666667
"4669",166,5611,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,25,43,"english","Yes",0,"Female","",4.14361666666667
"4670",166,5264,"M","M","Emma studied on Saturday morning","see","3","NonProj",0.97,26,43,"english","Yes",0,"Female","",4.14361666666667
"4671",166,6251,"F","F","Frank got a cat","hear","12","C",0.02,27,43,"english","Yes",0,"Female","",4.14361666666667
"4672",166,3895,"F","F","Charley speaks Spanish","think","20","NonProj",0.03,28,43,"english","Yes",0,"Female","",4.14361666666667
"4673",166,4953,"F","M","Josh learned to ride a bike yesterday","reveal","16","NonProj",0.77,29,43,"english","Yes",0,"Female","",4.14361666666667
"4674",166,4402,"M","M","Mia drank 2 cocktails last night","discover","6","NonProj",1,30,43,"english","Yes",0,"Female","",4.14361666666667
"4675",166,5332,"M","M","Josie went on vacation to France","admit","2","C",0.99,31,43,"english","Yes",0,"Female","",4.14361666666667
"4676",166,6161,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.02,32,43,"english","Yes",0,"Female","",4.14361666666667
"4677",167,7399,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.04,5,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4678",167,8660,"M","F","Isabella ate a steak on Sunday","confess","7","C",0.92,6,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4679",167,10305,"F","F","Jackson ran 10 miles","suggest","13","C",0.8,7,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4680",167,6046,"M","M","Olivia sleeps until noon","reveal","4","NonProj",0.91,8,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4681",167,5073,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.33,9,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4682",167,7505,"F","M","Danny ate the last cupcake","acknowledge","11","C",0.87,10,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4683",167,7252,"M","F","Zoe calculated the tip","discover","10","NonProj",0.71,11,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4684",167,6670,"F","M","Tony had a drink last night","confirm","15","C",0.79,12,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4685",167,7784,"M","M","Mary is pregnant","announce","1","C",0.9,13,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4686",167,5759,"M","F","Mia drank 2 cocktails last night","prove","6","C",0.86,14,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4687",167,9640,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.97,15,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4688",167,7026,"F","F","Julian dances salsa","know","18","NonProj",0.98,16,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4689",167,13092,"F","M","Owen shoveled snow last winter","establish","17","NonProj",0.89,17,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4690",167,7122,"F","F","Josh learned to ride a bike yesterday","pretend","16","NonProj",0.21,18,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4691",167,4616,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.97,19,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4692",167,8482,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,20,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4693",167,8094,"F","F","Charley speaks Spanish","be_right_that","20","C",0.98,21,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4694",167,7236,"M","F","Emma studied on Saturday morning","see","3","NonProj",0.14,22,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4695",167,5365,"F","F","Jon walks to work","admit","19","C",0.95,23,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4696",167,7666,"M","F","Emily bought a car yesterday","hear","8","C",0.14,24,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4697",167,8649,"M","M","Josie went on vacation to France","say","2","C",0.84,25,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4698",167,9139,"M","M","Sophia got a tattoo","inform_Sam","5","C",0.94,26,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4699",167,4543,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,27,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4700",167,15366,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,28,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4701",167,7061,"F","M","Frank got a cat","demonstrate","12","C",0.32,29,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4702",167,6312,"F","M","Jayden rented a car","annoyed","14","NonProj",0.29,30,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4703",167,6923,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,31,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4704",167,9018,"M","F","Grace visited her sister","think","9","NonProj",0.13,32,38,"English","Yes",0,"Female","I think the pay being offered is a fair amount. ",5.56585
"4705",168,6513,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.2,5,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4706",168,6811,"F","M","Danny ate the last cupcake","be_right_that","11","C",0.89,6,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4707",168,13823,"M","F","Emma studied on Saturday morning","discover","3","NonProj",0.86,7,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4708",168,6663,"F","F","Frank got a cat","hear","12","C",0.37,8,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4709",168,6729,"F","F","Jon walks to work","think","19","NonProj",0.28,9,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4710",168,16299,"F","F","Julian dances salsa","confess","18","C",0.61,10,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4711",168,6602,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.78,11,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4712",168,9024,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.04,12,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4713",168,11295,"F","F","Josh learned to ride a bike yesterday","suggest","16","C",0.4,13,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4714",168,17972,"M","F","Grace visited her sister","prove","9","C",0.54,14,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4715",168,5913,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.71,15,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4716",168,5424,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,16,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4717",168,6603,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.33,17,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4718",168,12536,"F","F","Owen shoveled snow last winter","see","17","NonProj",0.57,18,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4719",168,8180,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.78,19,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4720",168,9757,"M","M","Mary is pregnant","confirm","1","C",0.56,20,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4721",168,9111,"M","F","Sophia got a tattoo","know","5","NonProj",0.57,21,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4722",168,5774,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.9,22,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4723",168,7833,"F","M","Tony had a drink last night","inform_Sam","15","C",0.42,23,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4724",168,7148,"M","F","Isabella ate a steak on Sunday","pretend","7","NonProj",0.46,24,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4725",168,9286,"M","F","Zoe calculated the tip","reveal","10","NonProj",0.57,25,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4726",168,7591,"F","F","Charley speaks Spanish","demonstrate","20","C",0.52,26,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4727",168,7615,"M","F","Emily bought a car yesterday","admit","8","C",0.58,27,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4728",168,11206,"M","F","Mia drank 2 cocktails last night","announce","6","C",0.55,28,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4729",168,17042,"M","F","Olivia sleeps until noon","establish","4","NonProj",0.39,29,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4730",168,7059,"M","M","Josie went on vacation to France","annoyed","2","NonProj",0.58,30,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4731",168,8719,"F","M","Jayden rented a car","say","14","C",0.39,31,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4732",168,12039,"F","M","Jackson ran 10 miles","acknowledge","13","C",0.35,32,68,"English","Yes",0,"Male","Rates as a ""Hit worth Turking for"" and maybe better for quicker Turkers. ",6.9745
"4761",170,6648,"M","F","Olivia sleeps until noon","demonstrate","4","C",0.67,5,31,"English","Yes",0,"Male","",3.93811666666667
"4762",170,8005,"F","F","Tony had a drink last night","think","15","NonProj",0.22,6,31,"English","Yes",0,"Male","",3.93811666666667
"4763",170,3970,"M","M","Sophia got a tattoo","see","5","NonProj",0.64,7,31,"English","Yes",0,"Male","",3.93811666666667
"4764",170,15239,"F","F","Frank got a cat","suggest","12","C",0.59,8,31,"English","Yes",0,"Male","",3.93811666666667
"4765",170,6232,"M","F","Grace visited her sister","confess","9","C",0.74,9,31,"English","Yes",0,"Male","",3.93811666666667
"4766",170,5192,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,10,31,"English","Yes",0,"Male","",3.93811666666667
"4767",170,4721,"F","M","Jon walks to work","prove","19","C",0.59,11,31,"English","Yes",0,"Male","",3.93811666666667
"4768",170,3856,"M","M","Mia drank 2 cocktails last night","establish","6","NonProj",0.69,12,31,"English","Yes",0,"Male","",3.93811666666667
"4769",170,4272,"M","F","Mary is pregnant","confirm","1","C",0.95,13,31,"English","Yes",0,"Male","",3.93811666666667
"4770",170,3023,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,14,31,"English","Yes",0,"Male","",3.93811666666667
"4771",170,3368,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,15,31,"English","Yes",0,"Male","",3.93811666666667
"4772",170,4065,"F","F","Danny ate the last cupcake","admit","11","C",0.85,16,31,"English","Yes",0,"Male","",3.93811666666667
"4773",170,9801,"F","M","Julian dances salsa","inform_Sam","18","C",0.61,17,31,"English","Yes",0,"Male","",3.93811666666667
"4774",170,7615,"F","F","Charley speaks Spanish","reveal","20","NonProj",0.57,18,31,"English","Yes",0,"Male","",3.93811666666667
"4775",170,2817,"F","F","Jayden rented a car","acknowledge","14","C",0.66,19,31,"English","Yes",0,"Male","",3.93811666666667
"4776",170,45983,"M","F","Josie went on vacation to France","know","2","NonProj",0.91,20,31,"English","Yes",0,"Male","",3.93811666666667
"4777",170,4706,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,21,31,"English","Yes",0,"Male","",3.93811666666667
"4778",170,5728,"M","M","Emma studied on Saturday morning","pretend","3","NonProj",0.3,22,31,"English","Yes",0,"Male","",3.93811666666667
"4779",170,5855,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,23,31,"English","Yes",0,"Male","",3.93811666666667
"4780",170,3489,"F","F","Josh learned to ride a bike yesterday","hear","16","C",0.57,24,31,"English","Yes",0,"Male","",3.93811666666667
"4781",170,4015,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,25,31,"English","Yes",0,"Male","",3.93811666666667
"4782",170,2899,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,26,31,"English","Yes",0,"Male","",3.93811666666667
"4783",170,2965,"M","F","Emily bought a car yesterday","discover","8","NonProj",0.67,27,31,"English","Yes",0,"Male","",3.93811666666667
"4784",170,5383,"M","M","Zoe calculated the tip","say","10","C",0.75,28,31,"English","Yes",0,"Male","",3.93811666666667
"4785",170,15399,"M","M","Isabella ate a steak on Sunday","be_right_that","7","C",1,29,31,"English","Yes",0,"Male","",3.93811666666667
"4786",170,2664,"F","M","Owen shoveled snow last winter","announce","17","C",0.78,30,31,"English","Yes",0,"Male","",3.93811666666667
"4787",170,6143,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.59,31,31,"English","Yes",0,"Male","",3.93811666666667
"4788",170,4081,"F","F","Jackson ran 10 miles","annoyed","13","NonProj",0.76,32,31,"English","Yes",0,"Male","",3.93811666666667
"4789",171,7031,"M","F","Josie went on vacation to France","reveal","2","NonProj",0.99,5,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4790",171,7523,"M","M","Mia drank 2 cocktails last night","hear","6","C",0.03,6,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4791",171,4102,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.03,7,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4792",171,6768,"M","F","Emily bought a car yesterday","admit","8","C",0.98,8,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4793",171,6299,"M","F","Mary is pregnant","pretend","1","NonProj",0.04,9,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4794",171,5150,"F","F","Jon walks to work","demonstrate","19","C",0.97,10,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4795",171,4572,"F","M","Danny ate the last cupcake","say","11","C",0.03,11,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4796",171,5246,"F","F","Jackson ran 10 miles","see","13","NonProj",0.99,12,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4797",171,5066,"M","F","Olivia sleeps until noon","annoyed","4","NonProj",0.97,13,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4798",171,4834,"M","F","Emma studied on Saturday morning","know","3","NonProj",0.98,14,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4799",171,8847,"M","M","Sophia got a tattoo","be_right_that","5","C",0.98,15,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4800",171,4248,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.01,16,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4801",171,4169,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.96,17,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4802",171,5048,"F","M","Tony had a drink last night","confess","15","C",0.99,18,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4803",171,4204,"M","F","Grace visited her sister","confirm","9","C",0.97,19,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4804",171,8054,"F","F","Jayden rented a car","suggest","14","C",0.77,20,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4805",171,5249,"M","F","Isabella ate a steak on Sunday","think","7","NonProj",0.03,21,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4806",171,5480,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.96,22,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4807",171,5511,"F","M","Owen shoveled snow last winter","establish","17","NonProj",0.9,23,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4808",171,5011,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.96,24,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4809",171,5928,"F","F","Josh learned to ride a bike yesterday","prove","16","C",0.96,25,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4810",171,4361,"F","M","Charley speaks Spanish","discover","20","NonProj",0.95,26,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4811",171,4751,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,27,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4812",171,5368,"F","F","Julian dances salsa","announce","18","C",0.02,28,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4813",171,5216,"F","M","Frank got a cat","inform_Sam","12","C",0.03,29,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4814",171,5321,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.02,30,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4815",171,6952,"M","F","Zoe calculated the tip","acknowledge","10","C",0.9,31,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4816",171,4218,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.97,32,56,"English","No",0,"Female","Price is more than fair for the time time it took. The english wording was sometimes odd in the sentances, so the task was difficult.  Thank you for allowing me to participate. ",4.49018333333333
"4845",173,17131,"M","F","Isabella ate a steak on Sunday","confess","7","C",0.13,5,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4846",173,7519,"M","F","Sophia got a tattoo","prove","5","C",0.9,6,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4847",173,6818,"M","M","Josie went on vacation to France","demonstrate","2","C",0.86,7,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4848",173,7896,"M","F","Olivia sleeps until noon","inform_Sam","4","C",0.12,8,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4849",173,7735,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.86,9,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4850",173,9968,"F","M","Jon walks to work","know","19","NonProj",0.88,10,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4851",173,5287,"F","F","Danny ate the last cupcake","think","11","NonProj",0.08,11,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4852",173,8935,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.91,12,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4853",173,4880,"F","M","Frank got a cat","announce","12","C",0.09,13,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4854",173,10727,"F","M","Charley speaks Spanish","admit","20","C",0.12,14,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4855",173,7608,"M","F","Mia drank 2 cocktails last night","annoyed","6","NonProj",0.12,15,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4856",173,5471,"M","M","Mary is pregnant","establish","1","NonProj",0.91,16,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4857",173,5340,"F","M","Jayden rented a car","hear","14","C",0.13,17,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4858",173,8237,"M","F","Emily bought a car yesterday","reveal","8","NonProj",0.92,18,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4859",173,3848,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.94,19,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4860",173,8288,"F","F","Josh learned to ride a bike yesterday","be_right_that","16","C",0.9,20,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4861",173,5768,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.06,21,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4862",173,5232,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.09,22,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4863",173,4511,"F","F","Jackson ran 10 miles","suggest","13","C",0.89,23,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4864",173,6209,"M","F","Zoe calculated the tip","see","10","NonProj",0.88,24,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4865",173,3503,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.9,25,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4866",173,4008,"F","M","Owen shoveled snow last winter","acknowledge","17","C",0.88,26,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4867",173,5888,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.06,27,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4868",173,6767,"M","F","Emma studied on Saturday morning","confirm","3","C",0.95,28,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4869",173,5728,"F","M","Julian dances salsa","pretend","18","NonProj",0.09,29,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4870",173,8415,"F","F","Tony had a drink last night","say","15","C",0.12,30,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4871",173,5472,"M","M","Grace visited her sister","discover","9","NonProj",0.92,31,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4872",173,4656,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.07,32,47,"english","Yes",0,"Male","interesting and fair",4.45623333333333
"4873",174,24549,"F","M","Josh learned to ride a bike yesterday","inform_Sam","16","C",0.36,5,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4874",174,32917,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,6,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4875",174,9448,"M","M","Mia drank 2 cocktails last night","discover","6","NonProj",0.92,7,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4876",174,54104,"F","F","Jayden rented a car","confirm","14","C",0.79,8,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4877",174,39809,"F","F","Charley speaks Spanish","prove","20","C",0.31,9,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4878",174,13116,"M","F","Mary is pregnant","suggest","1","C",0,10,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4879",174,12220,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,11,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
"4880",174,9784,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,12,23,"English","Yes",0,"Male","It was slightly easier than the previous one. I believe, $1 would be fair. ",18.2082666666667
