"","workerid","rt","prompt","itemType","itemNr","list","item","response","fact","slide_number_in_experiment","gender","american","age","language","comments","Answer.time_in_minutes"
"1024",46,3385,"How likely is it that Frank got a cat?","L","12",2,"12L",0.14,"Frank is allergic to cats.",13,"Male",0,30,"English","",2.09778333333333
"1025",46,4167,"How likely is it that Jon walks to work?","H","19",2,"19H",0.67,"Jon lives 2 blocks away from work.",14,"Male",0,30,"English","",2.09778333333333
"1026",46,2793,"How likely is it that Julian dances salsa?","L","18",2,"18L",0.5,"Julian is German.",15,"Male",0,30,"English","",2.09778333333333
"1027",46,6015,"How likely is it that Barry lives in Europe?","F","F",2,"F1",1,"Barry lives in Germany.",16,"Male",0,30,"English","",2.09778333333333
"1028",46,5097,"How likely is it that Mary is pregnant?","H","1",2,"1H",0.88,"Mary is taking a prenatal yoga class.",17,"Male",0,30,"English","",2.09778333333333
"1029",46,4319,"How likely is it that Tammy speaks Italian and Greek?","F","F",2,"F2",0,"Tammy is a rabbit.",18,"Male",0,30,"English","",2.09778333333333
"1030",46,4800,"How likely is it that Jackson ran 10 miles?","H","13",2,"13H",0.9,"Jackson is training for a marathon.",19,"Male",0,30,"English","",2.09778333333333
"1031",46,3280,"How likely is it that Sophia got a tattoo?","H","5",2,"5H",0.51,"Sophia is a hipster.",20,"Male",0,30,"English","",2.09778333333333
"1032",46,6336,"How likely is it that Grace visited her sister?","H","9",2,"9H",1,"Grace loves her sister.",21,"Male",0,30,"English","",2.09778333333333
"1033",46,3968,"How likely is it that Emily bought a car yesterday?","L","8",2,"8L",0,"Emily never has any money.",22,"Male",0,30,"English","",2.09778333333333
"1034",46,3928,"How likely is it that Olivia sleeps until noon?","L","4",2,"4L",0.3,"Olivia has two small children.",23,"Male",0,30,"English","",2.09778333333333
"1057",48,10144,"How likely is it that Grace visited her sister?","H","9",2,"9H",0.85,"Grace loves her sister.",2,"Male",0,54,"English","fun survey",3.2517
"1058",48,5251,"How likely is it that Sophia got a tattoo?","H","5",2,"5H",0.75,"Sophia is a hipster.",3,"Male",0,54,"English","fun survey",3.2517
"1059",48,5796,"How likely is it that Barry lives in Europe?","F","F",2,"F1",0.96,"Barry lives in Germany.",4,"Male",0,54,"English","fun survey",3.2517
"1060",48,6972,"How likely is it that Emily bought a car yesterday?","L","8",2,"8L",0.29,"Emily never has any money.",5,"Male",0,54,"English","fun survey",3.2517
"1061",48,6779,"How likely is it that Isabella ate a steak on Sunday?","H","7",2,"7H",0.52,"Isabella is from Argentina.",6,"Male",0,54,"English","fun survey",3.2517
"1062",48,8928,"How likely is it that Josie went on vacation to France?","L","2",2,"2L",0.08,"Josie doesn&quotechart have a passport.",7,"Male",0,54,"English","fun survey",3.2517
"1063",48,10538,"How likely is it that Owen shoveled snow last winter?","H","17",2,"17H",0.69,"Owen lives in Chicago.",8,"Male",0,54,"English","fun survey",3.2517
"1064",48,5965,"How likely is it that Tony had a drink last night?","H","15",2,"15H",0.61,"Tony really likes to party with his friends.",9,"Male",0,54,"English","fun survey",3.2517
"1065",48,5845,"How likely is it that Danny ate the last cupcake?","H","11",2,"11H",0.62,"Danny loves cake.",10,"Male",0,54,"English","fun survey",3.2517
"1066",48,5031,"How likely is it that Tammy speaks Italian and Greek?","F","F",2,"F2",0.02,"Tammy is a rabbit.",11,"Male",0,54,"English","fun survey",3.2517
"1067",48,5677,"How likely is it that Jon walks to work?","H","19",2,"19H",0.75,"Jon lives 2 blocks away from work.",12,"Male",0,54,"English","fun survey",3.2517
"1068",48,7938,"How likely is it that Mia drank 2 cocktails last night?","L","6",2,"6L",0.27,"Mia is a nun.",13,"Male",0,54,"English","fun survey",3.2517
"1069",48,4437,"How likely is it that Charley speaks Spanish?","L","20",2,"20L",0.34,"Charley lives in Korea.",14,"Male",0,54,"English","fun survey",3.2517
"1070",48,4971,"How likely is it that Josh learned to ride a bike yesterday?","L","16",2,"16L",0.18,"Josh is a 75-year old man.",15,"Male",0,54,"English","fun survey",3.2517
"1071",48,7416,"How likely is it that Zoe calculated the tip?","L","10",2,"10L",0.12,"Zoe is 5 years old.",16,"Male",0,54,"English","fun survey",3.2517
"1072",48,5880,"How likely is it that Olivia sleeps until noon?","L","4",2,"4L",0.15,"Olivia has two small children.",17,"Male",0,54,"English","fun survey",3.2517
"1073",48,5381,"How likely is it that Emma studied on Saturday morning?","H","3",2,"3H",0.69,"Emma is in law school.",18,"Male",0,54,"English","fun survey",3.2517
"1074",48,4472,"How likely is it that Julian dances salsa?","L","18",2,"18L",0.36,"Julian is German.",19,"Male",0,54,"English","fun survey",3.2517
"1075",48,9025,"How likely is it that Mary is pregnant?","H","1",2,"1H",0.71,"Mary is taking a prenatal yoga class.",20,"Male",0,54,"English","fun survey",3.2517
"1076",48,5954,"How likely is it that Jackson ran 10 miles?","H","13",2,"13H",0.88,"Jackson is training for a marathon.",21,"Male",0,54,"English","fun survey",3.2517
"1077",48,4699,"How likely is it that Jayden rented a car?","L","14",2,"14L",0.1,"Jayden doesn&quotechart have a driver&quotechars license.",22,"Male",0,54,"English","fun survey",3.2517
"1078",48,5584,"How likely is it that Frank got a cat?","L","12",2,"12L",0.1,"Frank is allergic to cats.",23,"Male",0,54,"English","fun survey",3.2517
"1101",50,11721,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.06,"Jackson is obese.",2,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1102",50,7049,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.78,"Zoe is a math major.",3,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1103",50,5611,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.08,"Emily has been saving for a year.",4,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1104",50,6739,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.53,"Mia is a college student.",5,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1105",50,5051,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.11,"Danny is a diabetic.",6,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1106",50,6398,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.14,"Josh is a 5-year old boy.",7,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1107",50,5648,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.86,"Charley lives in Mexico.",8,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1108",50,6314,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.86,"Jayden&quotechars car is in the shop.",9,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1109",50,5253,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",10,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1110",50,6421,"How likely is it that Frank got a cat?","H","12",1,"12H",0.14,"Frank has always wanted a pet.",11,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1111",50,7347,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.64,"Josie loves France.",12,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1112",50,4395,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.43,"Grace hates her sister.",13,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1113",50,5447,"How likely is it that Jon walks to work?","L","19",1,"19L",0.09,"Jon lives 10 miles away from work.",14,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1114",50,6570,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",15,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1115",50,5253,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.11,"Mary is a middle school student.",16,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1116",50,6226,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.09,"Owen lives in New Orleans.",17,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1117",50,8025,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.53,"Julian is Cuban.",18,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1118",50,7451,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.05,"Emma is in first grade.",19,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1119",50,7583,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.04,"Sophia is a high end fashion model.",20,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1120",50,7605,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.05,"Isabella is a vegetarian.",21,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1121",50,5722,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.07,"Tony has been sober for 20 years.",22,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1122",50,12207,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.69,"Olivia works the third shift.",23,"Male",0,59,"english","i wonder how you are going to use the data, interesting, fair price ?  $1.00",3.59315
"1123",51,4816,"How likely is it that Emma studied on Saturday morning?","H","3",2,"3H",0.81,"Emma is in law school.",2,"Male",0,29,"English","",1.86585
"1124",51,4897,"How likely is it that Jon walks to work?","H","19",2,"19H",0.96,"Jon lives 2 blocks away from work.",3,"Male",0,29,"English","",1.86585
"1125",51,3672,"How likely is it that Isabella ate a steak on Sunday?","H","7",2,"7H",0.5,"Isabella is from Argentina.",4,"Male",0,29,"English","",1.86585
"1126",51,3924,"How likely is it that Jackson ran 10 miles?","H","13",2,"13H",0.99,"Jackson is training for a marathon.",5,"Male",0,29,"English","",1.86585
"1127",51,6234,"How likely is it that Mia drank 2 cocktails last night?","L","6",2,"6L",0.02,"Mia is a nun.",6,"Male",0,29,"English","",1.86585
"1128",51,4418,"How likely is it that Tony had a drink last night?","H","15",2,"15H",0.75,"Tony really likes to party with his friends.",7,"Male",0,29,"English","",1.86585
"1129",51,5568,"How likely is it that Josie went on vacation to France?","L","2",2,"2L",0.06,"Josie doesn&quotechart have a passport.",8,"Male",0,29,"English","",1.86585
"1130",51,3703,"How likely is it that Barry lives in Europe?","F","F",2,"F1",1,"Barry lives in Germany.",9,"Male",0,29,"English","",1.86585
"1131",51,5720,"How likely is it that Owen shoveled snow last winter?","H","17",2,"17H",0.84,"Owen lives in Chicago.",10,"Male",0,29,"English","",1.86585
"1132",51,4684,"How likely is it that Frank got a cat?","L","12",2,"12L",0.03,"Frank is allergic to cats.",11,"Male",0,29,"English","",1.86585
"1133",51,4448,"How likely is it that Olivia sleeps until noon?","L","4",2,"4L",0.03,"Olivia has two small children.",12,"Male",0,29,"English","",1.86585
"1134",51,2523,"How likely is it that Grace visited her sister?","H","9",2,"9H",0.83,"Grace loves her sister.",13,"Male",0,29,"English","",1.86585
"1135",51,4485,"How likely is it that Emily bought a car yesterday?","L","8",2,"8L",0,"Emily never has any money.",14,"Male",0,29,"English","",1.86585
"1136",51,4251,"How likely is it that Julian dances salsa?","L","18",2,"18L",0.04,"Julian is German.",15,"Male",0,29,"English","",1.86585
"1137",51,3302,"How likely is it that Zoe calculated the tip?","L","10",2,"10L",0.05,"Zoe is 5 years old.",16,"Male",0,29,"English","",1.86585
"1138",51,4564,"How likely is it that Danny ate the last cupcake?","H","11",2,"11H",0.93,"Danny loves cake.",17,"Male",0,29,"English","",1.86585
"1139",51,5170,"How likely is it that Josh learned to ride a bike yesterday?","L","16",2,"16L",0.03,"Josh is a 75-year old man.",18,"Male",0,29,"English","",1.86585
"1140",51,4253,"How likely is it that Mary is pregnant?","H","1",2,"1H",0.97,"Mary is taking a prenatal yoga class.",19,"Male",0,29,"English","",1.86585
"1141",51,4936,"How likely is it that Charley speaks Spanish?","L","20",2,"20L",0.06,"Charley lives in Korea.",20,"Male",0,29,"English","",1.86585
"1142",51,2702,"How likely is it that Sophia got a tattoo?","H","5",2,"5H",0.62,"Sophia is a hipster.",21,"Male",0,29,"English","",1.86585
"1143",51,2870,"How likely is it that Tammy speaks Italian and Greek?","F","F",2,"F2",0,"Tammy is a rabbit.",22,"Male",0,29,"English","",1.86585
"1144",51,3034,"How likely is it that Jayden rented a car?","L","14",2,"14L",0,"Jayden doesn&quotechart have a driver&quotechars license.",23,"Male",0,29,"English","",1.86585
"1145",52,13392,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.79,"Olivia works the third shift.",2,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1146",52,8903,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.97,"Zoe is a math major.",3,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1147",52,6877,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.02,"Tony has been sober for 20 years.",4,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1148",52,6564,"How likely is it that Jon walks to work?","L","19",1,"19L",0.12,"Jon lives 10 miles away from work.",5,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1149",52,8592,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.65,"Josh is a 5-year old boy.",6,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1150",52,13655,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.64,"Jayden&quotechars car is in the shop.",7,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1151",52,9406,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.5,"Mia is a college student.",8,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1152",52,9875,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.13,"Owen lives in New Orleans.",9,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1153",52,7616,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.12,"Sophia is a high end fashion model.",10,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1154",52,8745,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.1,"Emma is in first grade.",11,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1155",52,7977,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.7,"Julian is Cuban.",12,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1156",52,6842,"How likely is it that Frank got a cat?","H","12",1,"12H",0.6,"Frank has always wanted a pet.",13,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1157",52,6532,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.04,"Mary is a middle school student.",14,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1158",52,6321,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.06,"Jackson is obese.",15,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1159",52,7204,"How likely is it that Barry lives in Europe?","F","F",1,"F1",0.97,"Barry lives in Germany.",16,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1160",52,6934,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.13,"Danny is a diabetic.",17,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1161",52,5834,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.11,"Grace hates her sister.",18,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1162",52,10020,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.8,"Emily has been saving for a year.",19,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1163",52,8262,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0.01,"Tammy is a rabbit.",20,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1164",52,5760,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.97,"Charley lives in Mexico.",21,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1165",52,5247,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.02,"Isabella is a vegetarian.",22,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1166",52,5529,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.97,"Josie loves France.",23,"Female",0,71,"English","Everything was fine.  It was fair.",4.4182
"1167",53,7118,"How likely is it that Barry lives in Europe?","F","F",1,"F1",0.99,"Barry lives in Germany.",2,"Female",0,37,"English","",2.65608333333333
"1168",53,6488,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.6,"Julian is Cuban.",3,"Female",0,37,"English","",2.65608333333333
"1169",53,4100,"How likely is it that Frank got a cat?","H","12",1,"12H",0.83,"Frank has always wanted a pet.",4,"Female",0,37,"English","",2.65608333333333
"1170",53,4814,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.22,"Jackson is obese.",5,"Female",0,37,"English","",2.65608333333333
"1171",53,4973,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.89,"Jayden&quotechars car is in the shop.",6,"Female",0,37,"English","",2.65608333333333
"1172",53,7886,"How likely is it that Jon walks to work?","L","19",1,"19L",0.13,"Jon lives 10 miles away from work.",7,"Female",0,37,"English","",2.65608333333333
"1173",53,4983,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0.01,"Tammy is a rabbit.",8,"Female",0,37,"English","",2.65608333333333
"1174",53,5236,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.73,"Mia is a college student.",9,"Female",0,37,"English","",2.65608333333333
"1175",53,4058,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.72,"Charley lives in Mexico.",10,"Female",0,37,"English","",2.65608333333333
"1176",53,5124,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.1,"Mary is a middle school student.",11,"Female",0,37,"English","",2.65608333333333
"1177",53,8881,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.06,"Tony has been sober for 20 years.",12,"Female",0,37,"English","",2.65608333333333
"1178",53,4505,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.24,"Grace hates her sister.",13,"Female",0,37,"English","",2.65608333333333
"1179",53,4483,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.06,"Owen lives in New Orleans.",14,"Female",0,37,"English","",2.65608333333333
"1180",53,5147,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.91,"Josie loves France.",15,"Female",0,37,"English","",2.65608333333333
"1181",53,4122,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.87,"Zoe is a math major.",16,"Female",0,37,"English","",2.65608333333333
"1182",53,5192,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.79,"Olivia works the third shift.",17,"Female",0,37,"English","",2.65608333333333
"1183",53,5653,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.29,"Emma is in first grade.",18,"Female",0,37,"English","",2.65608333333333
"1184",53,4348,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.02,"Isabella is a vegetarian.",19,"Female",0,37,"English","",2.65608333333333
"1185",53,5650,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.38,"Danny is a diabetic.",20,"Female",0,37,"English","",2.65608333333333
"1186",53,4486,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.62,"Josh is a 5-year old boy.",21,"Female",0,37,"English","",2.65608333333333
"1187",53,4066,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.66,"Emily has been saving for a year.",22,"Female",0,37,"English","",2.65608333333333
"1188",53,5230,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.38,"Sophia is a high end fashion model.",23,"Female",0,37,"English","",2.65608333333333
"1189",54,10798,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0.01,"Tammy is a rabbit.",2,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1190",54,6099,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.79,"Grace hates her sister.",3,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1191",54,5634,"How likely is it that Barry lives in Europe?","F","F",1,"F1",0.96,"Barry lives in Germany.",4,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1192",54,6750,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.97,"Jayden&quotechars car is in the shop.",5,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1193",54,5048,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.72,"Danny is a diabetic.",6,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1194",54,5442,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.99,"Charley lives in Mexico.",7,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1195",54,7511,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.07,"Emma is in first grade.",8,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1196",54,5210,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.98,"Olivia works the third shift.",9,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1197",54,6172,"How likely is it that Jon walks to work?","L","19",1,"19L",0.4,"Jon lives 10 miles away from work.",10,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1198",54,7646,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.09,"Mia is a college student.",11,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1199",54,5433,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.99,"Emily has been saving for a year.",12,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1200",54,5451,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.03,"Tony has been sober for 20 years.",13,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1201",54,5208,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.97,"Zoe is a math major.",14,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1202",54,4280,"How likely is it that Frank got a cat?","H","12",1,"12H",0.96,"Frank has always wanted a pet.",15,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1203",54,4784,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.02,"Isabella is a vegetarian.",16,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1204",54,4904,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",1,"Josie loves France.",17,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1205",54,6530,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.04,"Owen lives in New Orleans.",18,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1206",54,4808,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.96,"Julian is Cuban.",19,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1207",54,4638,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.04,"Jackson is obese.",20,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1208",54,5490,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.01,"Sophia is a high end fashion model.",21,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1209",54,5988,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.02,"Mary is a middle school student.",22,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1210",54,4792,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.97,"Josh is a 5-year old boy.",23,"Female",0,66,"english","no comments, thank you",3.03116666666667
"1211",55,13196,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.73,"Josh is a 5-year old boy.",2,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1212",55,11690,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.13,"Tony has been sober for 20 years.",3,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1213",55,5676,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.22,"Mary is a middle school student.",4,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1214",55,6101,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.89,"Jayden&quotechars car is in the shop.",5,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1215",55,6709,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.01,"Danny is a diabetic.",6,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1216",55,5747,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.78,"Emily has been saving for a year.",7,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1217",55,3795,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.69,"Mia is a college student.",8,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1218",55,4508,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.01,"Owen lives in New Orleans.",9,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1219",55,5236,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",10,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1220",55,4829,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.65,"Sophia is a high end fashion model.",11,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1221",55,5215,"How likely is it that Jon walks to work?","L","19",1,"19L",0.02,"Jon lives 10 miles away from work.",12,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1222",55,4364,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",13,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1223",55,5875,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.09,"Jackson is obese.",14,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1224",55,4257,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.76,"Olivia works the third shift.",15,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1225",55,6842,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.22,"Emma is in first grade.",16,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1226",55,4455,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.94,"Zoe is a math major.",17,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1227",55,4311,"How likely is it that Grace visited her sister?","L","9",1,"9L",0,"Grace hates her sister.",18,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1228",55,3784,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0,"Isabella is a vegetarian.",19,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1229",55,3642,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.98,"Charley lives in Mexico.",20,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
"1230",55,5884,"How likely is it that Frank got a cat?","H","12",1,"12H",0.94,"Frank has always wanted a pet.",21,"Male",0,25,"English","Great Survey and way to keep people on their toes with simple questions!!",2.81116666666667
