workerid,rt,prompt,itemType,itemNr,list,item,response,fact,slide_number_in_experiment,gender,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
44,2400,How likely is it that Jackson ran 10 miles?,L,13,1,13L,0.28,Jackson is obese.,15,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,4096,How likely is it that Danny ate the last cupcake?,L,11,1,11L,0.39,Danny is a diabetic.,16,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,3967,How likely is it that Isabella ate a steak on Sunday?,L,7,1,7L,0.2,Isabella is a vegetarian.,17,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,9663,How likely is it that Jayden rented a car?,H,14,1,14H,0.55,Jayden&quotechars car is in the shop.,18,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,3981,How likely is it that Tammy speaks Italian and Greek?,F,F,1,F2,0,Tammy is a rabbit.,19,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,4157,How likely is it that Sophia got a tattoo?,L,5,1,5L,0.16,Sophia is a high end fashion model.,20,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,4727,How likely is it that Josie went on vacation to France?,H,2,1,2H,0.46,Josie loves France.,21,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,4063,How likely is it that Mia drank 2 cocktails last night?,H,6,1,6H,0.25,Mia is a college student.,22,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
44,6179,How likely is it that Frank got a cat?,H,12,1,12H,0.31,Frank has always wanted a pet.,23,Male,0,35,English,price is fair.,Windows,768,1366,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,33LK57MYLT6RUNB11RQL8TZM3OFSZ1,44,Submitted,Tue Nov 14 00:18:32 EST 2017,Mon Nov 13 07:36:03 EST 2017,Mon Nov 13 07:38:32 EST 2017,,,,,,undefined,2.4058333333333333,[]
45,8476,How likely is it that Zoe calculated the tip?,L,10,2,10L,0,Zoe is 5 years old.,2,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,10051,How likely is it that Danny ate the last cupcake?,H,11,2,11H,0.49,Danny loves cake.,3,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6229,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0.49,Mia is a nun.,4,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,8679,How likely is it that Jayden rented a car?,L,14,2,14L,0.08,Jayden doesn&quotechart have a driver&quotechars license.,5,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6592,How likely is it that Barry lives in Europe?,F,F,2,F1,1,Barry lives in Germany.,6,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,5940,How likely is it that Josh learned to ride a bike yesterday?,L,16,2,16L,0.48,Josh is a 75-year old man.,7,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,3953,How likely is it that Emma studied on Saturday morning?,H,3,2,3H,0.48,Emma is in law school.,8,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,5615,How likely is it that Tammy speaks Italian and Greek?,F,F,2,F2,0,Tammy is a rabbit.,9,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6683,How likely is it that Tony had a drink last night?,H,15,2,15H,0.5,Tony really likes to party with his friends.,10,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,8183,How likely is it that Jackson ran 10 miles?,H,13,2,13H,0.57,Jackson is training for a marathon.,11,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,9481,How likely is it that Grace visited her sister?,H,9,2,9H,0.6,Grace loves her sister.,12,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6029,How likely is it that Charley speaks Spanish?,L,20,2,20L,0.5,Charley lives in Korea.,13,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,5780,How likely is it that Isabella ate a steak on Sunday?,H,7,2,7H,0.49,Isabella is from Argentina.,14,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6407,How likely is it that Josie went on vacation to France?,L,2,2,2L,0.06,Josie doesn&quotechart have a passport.,15,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,5387,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0,Olivia has two small children.,16,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,7827,How likely is it that Emily bought a car yesterday?,L,8,2,8L,0.18,Emily never has any money.,17,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,7219,How likely is it that Owen shoveled snow last winter?,H,17,2,17H,1,Owen lives in Chicago.,18,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,8381,How likely is it that Mary is pregnant?,H,1,2,1H,0.92,Mary is taking a prenatal yoga class.,19,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,5082,How likely is it that Sophia got a tattoo?,H,5,2,5H,0.48,Sophia is a hipster.,20,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,3864,How likely is it that Jon walks to work?,H,19,2,19H,0.51,Jon lives 2 blocks away from work.,21,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,4467,How likely is it that Julian dances salsa?,L,18,2,18L,0.48,Julian is German.,22,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
45,6652,How likely is it that Frank got a cat?,L,12,2,12L,0.26,Frank is allergic to cats.,23,Female,0,28,English,I think the .55 is a fair price for what I did. Thank you!,Windows,1080,1920,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3C6FJU71TQU74AT0UAJ29N88IRWUYS,45,Submitted,Tue Nov 14 00:18:55 EST 2017,Mon Nov 13 07:34:47 EST 2017,Mon Nov 13 07:38:55 EST 2017,,,,,,undefined,3.190533333333333,[]
